"b","unit","day","dentadult","dentinf"
88,"u1",32,43,23
88,"u1",37,26,15
88,"u1",42,0,1
88,"u1",47,4,0
88,"u1",52,10,0
88,"u2",7,3,0
88,"u2",12,13,0
88,"u2",17,19,0
88,"u2",22,54,0
88,"u2",27,120,0
88,"u2",32,345,0
88,"u2",37,383,30
88,"u2",42,168,83
88,"u2",47,41,44
88,"u2",52,43,13
88,"u3",7,2,0
88,"u3",12,16,0
88,"u3",17,57,0
88,"u3",22,242,1
88,"u3",27,133,35
88,"u3",32,66,24
88,"u3",37,2,21
88,"u3",42,2,0
88,"u3",47,2,0
88,"u3",52,0,0
88,"u4",7,14,0
88,"u4",12,9,0
88,"u4",17,21,1
88,"u4",22,64,0
88,"u4",27,82,0
88,"u4",32,74,1
88,"u4",37,72,2
88,"u4",42,18,5
88,"u4",47,7,0
88,"u4",52,1,0
88,"u5",7,6,0
88,"u5",12,14,0
88,"u5",17,39,0
88,"u5",22,99,0
88,"u5",27,98,0
88,"u5",32,316,0
88,"u5",37,196,0
88,"u5",42,390,10
88,"u5",47,136,147
88,"u5",52,7,1
88,"u6",7,9,0
88,"u6",12,14,0
88,"u6",17,23,0
88,"u6",22,65,0
88,"u6",27,137,1
88,"u6",32,70,63
88,"u6",37,20,20
88,"u6",42,3,2
88,"u6",47,6,1
88,"u6",52,8,1
88,"u7",7,7,0
88,"u7",12,35,0
88,"u7",17,39,0
88,"u7",22,148,0
88,"u7",27,276,19
88,"u7",32,200,34
88,"u7",37,69,44
88,"u7",42,125,6
88,"u7",47,105,7
88,"u7",52,26,7
88,"u8",7,2,0
88,"u8",12,22,0
88,"u8",17,43,0
88,"u8",22,168,0
88,"u8",27,68,7
88,"u8",32,111,0
88,"u8",37,289,18
88,"u8",42,188,11
88,"u8",47,103,2
88,"u8",52,56,7
89,"u1",7,7,0
89,"u1",12,17,0
89,"u1",17,50,0
89,"u1",22,145,3
89,"u1",27,219,1
89,"u1",32,389,9
89,"u1",37,59,34
89,"u1",42,19,10
89,"u1",47,13,17
89,"u1",52,10,0
89,"u2",7,8,0
89,"u2",12,7,0
89,"u2",17,35,0
89,"u2",22,152,22
89,"u2",27,123,14
89,"u2",32,29,47
89,"u2",37,20,3
89,"u2",42,21,30
89,"u2",47,6,4
89,"u2",52,8,0
89,"u3",7,5,0
89,"u3",12,11,0
89,"u3",17,58,0
89,"u3",22,68,2
89,"u3",27,80,11
89,"u3",32,128,5
89,"u3",37,79,23
89,"u3",42,39,40
89,"u3",47,22,5
89,"u3",52,10,1
89,"u4",7,11,0
89,"u4",12,9,0
89,"u4",17,59,0
89,"u4",22,104,1
89,"u4",27,148,0
89,"u4",32,104,139
89,"u4",37,87,66
89,"u4",42,38,2
89,"u4",47,27,5
89,"u4",52,35,0
89,"u5",7,4,0
89,"u5",12,30,0
89,"u5",17,40,2
89,"u5",22,81,4
89,"u5",27,153,4
89,"u5",32,88,22
89,"u5",37,50,148
89,"u5",42,2,9
89,"u5",47,2,0
89,"u5",52,6,0
89,"u6",7,8,0
89,"u6",12,15,0
89,"u6",17,25,0
89,"u6",22,39,0
89,"u6",27,109,0
89,"u6",32,102,0
89,"u6",37,252,1
89,"u6",42,96,5
89,"u6",47,58,153
89,"u6",52,24,0
89,"u7",7,6,0
89,"u7",12,13,0
89,"u7",17,76,0
89,"u7",22,75,2
89,"u7",27,85,39
89,"u7",32,57,9
89,"u7",37,57,5
89,"u7",42,27,2
89,"u7",47,11,2
89,"u7",52,7,1
89,"u8",7,6,0
89,"u8",12,4,0
89,"u8",17,16,0
89,"u8",22,32,0
89,"u8",27,79,0
89,"u8",32,58,2
89,"u8",37,134,13
89,"u8",42,192,185
89,"u8",47,69,6
89,"u8",52,21,63
90,"u1",7,9,0
90,"u1",12,19,0
90,"u1",17,100,0
90,"u1",22,85,0
90,"u1",27,293,1
90,"u1",32,153,2
90,"u1",37,122,0
90,"u1",42,55,3
90,"u1",47,22,13
90,"u1",52,4,1
90,"u2",7,3,0
90,"u2",12,12,0
90,"u2",17,68,0
90,"u2",22,60,0
90,"u2",27,258,0
90,"u2",32,381,45
90,"u2",37,63,169
90,"u2",42,49,31
90,"u2",47,21,61
90,"u2",52,29,0
90,"u3",7,3,0
90,"u3",12,20,3
90,"u3",17,31,0
90,"u3",22,53,44
90,"u3",27,64,2
90,"u3",32,48,9
90,"u3",37,54,4
90,"u3",42,11,1
90,"u3",47,1,0
90,"u3",52,4,4
90,"u4",7,11,0
90,"u4",12,16,0
90,"u4",17,74,0
90,"u4",22,84,2
90,"u4",27,108,0
90,"u4",32,63,5
90,"u4",37,88,2
90,"u4",42,45,26
90,"u4",47,47,8
90,"u4",52,40,26
90,"u5",7,9,0
90,"u5",12,9,0
90,"u5",17,66,0
90,"u5",22,145,0
90,"u5",27,433,20
90,"u5",32,102,25
90,"u5",37,35,12
90,"u5",42,11,14
90,"u5",47,20,0
90,"u5",52,6,0
90,"u6",7,5,0
90,"u6",12,13,0
90,"u6",17,23,0
90,"u6",22,62,1
90,"u6",27,208,0
90,"u6",32,101,30
90,"u6",37,45,139
90,"u6",42,16,7
90,"u6",47,4,4
90,"u6",52,5,0
90,"u7",7,6,0
90,"u7",12,15,0
90,"u7",17,50,1
90,"u7",22,50,5
90,"u7",27,49,9
90,"u7",32,58,4
90,"u7",37,41,1
90,"u7",42,48,4
90,"u7",47,68,0
90,"u7",52,53,28
90,"u8",7,3,0
90,"u8",12,32,0
90,"u8",17,43,0
90,"u8",22,76,0
90,"u8",27,142,4
90,"u8",32,120,3
90,"u8",37,207,8
90,"u8",42,45,20
90,"u8",47,9,1
90,"u8",52,10,3
91,"u1",7,8,0
91,"u1",12,14,1
91,"u1",17,16,0
91,"u1",22,72,0
91,"u1",27,70,0
91,"u1",32,119,1
91,"u1",37,259,3
91,"u1",42,203,22
91,"u1",47,34,9
91,"u1",52,20,3
91,"u2",7,6,0
91,"u2",12,14,0
91,"u2",17,35,1
91,"u2",22,56,5
91,"u2",27,285,5
91,"u2",32,92,12
91,"u2",37,59,5
91,"u2",42,21,4
91,"u2",47,20,0
91,"u2",52,18,3
91,"u3",7,1,0
91,"u3",12,15,0
91,"u3",17,19,0
91,"u3",22,37,1
91,"u3",27,67,7
91,"u3",32,91,2
91,"u3",37,136,26
91,"u3",42,92,2
91,"u3",47,59,1
91,"u3",52,26,6
91,"u4",7,2,0
91,"u4",12,26,0
91,"u4",17,132,0
91,"u4",22,368,0
91,"u4",27,333,20
91,"u4",32,265,32
91,"u4",37,33,65
91,"u4",42,17,5
91,"u4",47,7,4
91,"u4",52,0,1
91,"u5",7,12,0
91,"u5",12,15,0
91,"u5",17,48,0
91,"u5",22,74,0
91,"u5",27,118,0
91,"u5",32,104,0
91,"u5",37,85,3
91,"u5",42,64,14
91,"u5",47,39,0
91,"u5",52,67,6
91,"u6",7,6,0
91,"u6",12,8,0
91,"u6",17,28,0
91,"u6",22,189,1
91,"u6",27,185,1
91,"u6",32,169,24
91,"u6",37,154,37
91,"u6",42,12,3
91,"u6",47,15,2
91,"u6",52,29,2
91,"u7",7,7,0
91,"u7",12,20,0
91,"u7",17,33,0
91,"u7",22,86,1
91,"u7",27,165,5
91,"u7",32,60,144
91,"u7",37,20,6
91,"u7",42,6,19
91,"u7",47,12,2
91,"u7",52,4,0
91,"u8",7,4,0
91,"u8",12,12,0
91,"u8",17,44,0
91,"u8",22,88,0
91,"u8",27,308,1
91,"u8",32,158,82
91,"u8",37,125,34
91,"u8",42,280,47
91,"u8",47,234,249
91,"u8",52,68,111
92,"u1",7,8,0
92,"u1",12,26,0
92,"u1",17,39,1
92,"u1",22,50,0
92,"u1",27,146,0
92,"u1",32,126,2
92,"u1",37,136,13
92,"u1",42,53,6
92,"u1",47,97,129
92,"u1",52,6,10
92,"u2",7,5,1
92,"u2",12,11,0
92,"u2",17,28,0
92,"u2",22,162,1
92,"u2",27,181,9
92,"u2",32,114,3
92,"u2",37,268,167
92,"u2",42,70,3
92,"u2",47,32,35
92,"u2",52,47,1
92,"u3",7,8,0
92,"u3",12,11,0
92,"u3",17,81,0
92,"u3",22,76,0
92,"u3",27,138,0
92,"u3",32,141,8
92,"u3",37,75,1
92,"u3",42,49,0
92,"u3",47,7,1
92,"u3",52,8,0
92,"u4",7,5,0
92,"u4",12,28,0
92,"u4",17,116,0
92,"u4",22,228,1
92,"u4",27,420,4
92,"u4",32,103,167
92,"u4",37,22,152
92,"u4",42,9,8
92,"u4",47,17,0
92,"u4",52,9,0
92,"u5",7,12,0
92,"u5",12,12,0
92,"u5",17,22,1
92,"u5",22,27,0
92,"u5",27,93,0
92,"u5",32,123,16
92,"u5",37,43,9
92,"u5",42,17,0
92,"u5",47,11,1
92,"u5",52,15,0
92,"u6",7,5,0
92,"u6",12,16,0
92,"u6",17,49,0
92,"u6",22,42,0
92,"u6",27,111,2
92,"u6",32,141,7
92,"u6",37,115,7
92,"u6",42,23,55
92,"u6",47,3,2
92,"u6",52,6,5
92,"u7",7,7,0
92,"u7",12,19,1
92,"u7",17,29,0
92,"u7",22,29,14
92,"u7",27,17,7
92,"u7",32,39,7
92,"u7",37,35,7
92,"u7",42,29,6
92,"u7",47,10,17
92,"u7",52,14,0
92,"u8",7,6,0
92,"u8",12,14,0
92,"u8",17,63,0
92,"u8",22,101,0
92,"u8",27,225,3
92,"u8",32,84,2
92,"u8",37,268,11
92,"u8",42,63,34
92,"u8",47,44,35
92,"u8",52,10,44
93,"u1",7,2,0
93,"u1",12,7,0
93,"u1",17,19,0
93,"u1",22,40,3
93,"u1",27,89,2
93,"u1",32,124,1
93,"u1",37,235,97
93,"u1",42,190,1
93,"u1",47,32,3
93,"u1",52,37,9
93,"u2",7,4,0
93,"u2",12,15,0
93,"u2",17,83,0
93,"u2",22,236,0
93,"u2",27,136,8
93,"u2",32,153,47
93,"u2",37,24,2
93,"u2",42,11,1
93,"u2",47,3,2
93,"u2",52,1,1
93,"u3",7,7,0
93,"u3",12,13,1
93,"u3",17,26,0
93,"u3",22,35,0
93,"u3",27,49,0
93,"u3",32,96,24
93,"u3",37,79,8
93,"u3",42,41,25
93,"u3",47,23,25
93,"u3",52,3,7
93,"u4",7,6,0
93,"u4",12,12,0
93,"u4",17,20,0
93,"u4",22,50,0
93,"u4",27,178,0
93,"u4",32,335,0
93,"u4",37,155,42
93,"u4",42,87,9
93,"u4",47,26,1
93,"u4",52,23,0
93,"u5",7,5,0
93,"u5",12,28,0
93,"u5",17,43,2
93,"u5",22,91,0
93,"u5",27,178,10
93,"u5",32,115,46
93,"u5",37,25,7
93,"u5",42,31,3
93,"u5",47,41,45
93,"u5",52,101,6
93,"u6",7,5,0
93,"u6",12,33,0
93,"u6",17,91,0
93,"u6",22,144,1
93,"u6",27,138,0
93,"u6",32,194,8
93,"u6",37,130,143
93,"u6",42,64,126
93,"u6",47,10,44
93,"u6",52,18,3
93,"u7",7,9,0
93,"u7",12,10,0
93,"u7",17,78,1
93,"u7",22,180,0
93,"u7",27,197,12
93,"u7",32,84,45
93,"u7",37,8,28
93,"u7",42,3,37
93,"u7",47,1,3
93,"u7",52,2,0
93,"u8",7,9,0
93,"u8",12,39,3
93,"u8",17,44,0
93,"u8",22,79,3
93,"u8",27,105,4
93,"u8",32,130,14
93,"u8",37,110,21
93,"u8",42,43,12
93,"u8",47,19,0
93,"u8",52,27,1
94,"u1",7,5,0
94,"u1",12,21,0
94,"u1",17,57,0
94,"u1",22,141,0
94,"u1",27,147,7
94,"u1",32,153,4
94,"u1",37,138,46
94,"u1",42,32,24
94,"u1",47,3,2
94,"u1",52,5,1
94,"u2",7,5,0
94,"u2",12,34,0
94,"u2",17,29,0
94,"u2",22,102,0
94,"u2",27,166,3
94,"u2",32,125,4
94,"u2",37,174,16
94,"u2",42,191,194
94,"u2",47,42,94
94,"u2",52,45,0
94,"u3",7,7,0
94,"u3",12,14,1
94,"u3",17,32,0
94,"u3",22,61,0
94,"u3",27,121,0
94,"u3",32,86,1
94,"u3",37,127,11
94,"u3",42,103,44
94,"u3",47,11,33
94,"u3",52,4,8
94,"u4",7,8,0
94,"u4",12,15,0
94,"u4",17,37,0
94,"u4",22,33,0
94,"u4",27,123,0
94,"u4",32,367,2
94,"u4",37,419,0
94,"u4",42,397,18
94,"u4",47,207,16
94,"u4",52,39,61
94,"u5",7,11,0
94,"u5",12,11,0
94,"u5",17,60,0
94,"u5",22,68,21
94,"u5",27,325,53
94,"u5",32,42,105
94,"u5",37,71,16
94,"u5",42,25,100
94,"u5",47,20,3
94,"u5",52,0,1
94,"u6",7,1,0
94,"u6",12,32,0
94,"u6",17,47,0
94,"u6",22,56,14
94,"u6",27,90,0
94,"u6",32,36,14
94,"u6",37,22,1
94,"u6",42,30,9
94,"u6",47,62,3
94,"u6",52,66,1
94,"u7",7,0,0
94,"u7",12,11,0
94,"u7",17,22,0
94,"u7",22,61,1
94,"u7",27,116,0
94,"u7",32,141,24
94,"u7",37,111,2
94,"u7",42,95,13
94,"u7",47,13,13
94,"u7",52,17,2
94,"u8",7,11,0
94,"u8",12,8,0
94,"u8",17,33,0
94,"u8",22,136,2
94,"u8",27,132,13
94,"u8",32,183,2
94,"u8",37,83,5
94,"u8",42,51,32
94,"u8",47,39,0
94,"u8",52,15,4
95,"u1",7,7,0
95,"u1",12,23,1
95,"u1",17,66,0
95,"u1",22,170,0
95,"u1",27,170,0
95,"u1",32,148,101
95,"u1",37,28,34
95,"u1",42,29,16
95,"u1",47,19,6
95,"u1",52,17,2
95,"u2",7,14,0
95,"u2",12,38,0
95,"u2",17,51,0
95,"u2",22,115,0
95,"u2",27,157,0
95,"u2",32,180,0
95,"u2",37,210,23
95,"u2",42,92,131
95,"u2",47,35,10
95,"u2",52,17,0
95,"u3",7,6,0
95,"u3",12,18,0
95,"u3",17,42,0
95,"u3",22,80,0
95,"u3",27,87,5
95,"u3",32,74,19
95,"u3",37,63,8
95,"u3",42,25,17
95,"u3",47,26,0
95,"u3",52,26,13
95,"u4",7,2,0
95,"u4",12,12,0
95,"u4",17,26,0
95,"u4",22,82,0
95,"u4",27,94,1
95,"u4",32,211,63
95,"u4",37,140,50
95,"u4",42,12,3
95,"u4",47,17,5
95,"u4",52,21,8
95,"u5",7,6,0
95,"u5",12,26,0
95,"u5",17,85,3
95,"u5",22,202,28
95,"u5",27,102,15
95,"u5",32,53,55
95,"u5",37,19,17
95,"u5",42,24,9
95,"u5",47,17,1
95,"u5",52,16,2
95,"u6",7,13,0
95,"u6",12,17,0
95,"u6",17,37,0
95,"u6",22,135,3
95,"u6",27,78,3
95,"u6",32,108,6
95,"u6",37,49,11
95,"u6",42,19,38
95,"u6",47,13,2
95,"u6",52,9,1
95,"u7",7,7,0
95,"u7",12,32,0
95,"u7",17,43,0
95,"u7",22,41,2
95,"u7",27,32,1
95,"u7",32,98,10
95,"u7",37,74,1
95,"u7",42,38,7
95,"u7",47,13,0
95,"u7",52,13,1
95,"u8",7,2,0
95,"u8",12,9,0
95,"u8",17,34,0
95,"u8",22,47,2
95,"u8",27,61,1
95,"u8",32,100,0
95,"u8",37,137,0
95,"u8",42,136,3
95,"u8",47,50,5
95,"u8",52,23,5
96,"u1",7,9,0
96,"u1",12,13,1
96,"u1",17,64,0
96,"u1",22,74,2
96,"u1",27,62,0
96,"u1",32,128,7
96,"u1",37,64,4
96,"u1",42,51,61
96,"u1",47,17,22
96,"u1",52,7,4
96,"u2",7,4,0
96,"u2",12,20,0
96,"u2",17,14,4
96,"u2",22,45,0
96,"u2",27,57,27
96,"u2",32,67,34
96,"u2",37,17,63
96,"u2",42,38,39
96,"u2",47,8,19
96,"u2",52,6,1
96,"u3",7,4,0
96,"u3",12,24,0
96,"u3",17,101,0
96,"u3",22,228,0
96,"u3",27,285,38
96,"u3",32,257,42
96,"u3",37,69,17
96,"u3",42,5,52
96,"u3",47,15,2
96,"u3",52,8,4
96,"u4",7,7,0
96,"u4",12,27,0
96,"u4",17,64,0
96,"u4",22,87,0
96,"u4",27,178,0
96,"u4",32,373,3
96,"u4",37,165,13
96,"u4",42,22,1
96,"u4",47,9,0
96,"u4",52,0,0
96,"u5",7,9,0
96,"u5",12,18,0
96,"u5",17,25,0
96,"u5",22,99,0
96,"u5",27,168,5
96,"u5",32,77,44
96,"u5",37,10,0
96,"u5",42,31,4
96,"u5",47,10,16
96,"u5",52,16,1
96,"u6",7,7,0
96,"u6",12,18,0
96,"u6",17,21,2
96,"u6",22,61,0
96,"u6",27,88,1
96,"u6",32,150,11
96,"u6",37,299,40
96,"u6",42,355,88
96,"u6",47,152,40
96,"u6",52,30,14
96,"u7",7,7,0
96,"u7",12,15,0
96,"u7",17,35,0
96,"u7",22,176,3
96,"u7",27,169,37
96,"u7",32,54,22
96,"u7",37,19,0
96,"u7",42,19,12
96,"u7",47,21,1
96,"u7",52,46,8
96,"u8",7,11,0
96,"u8",12,28,0
96,"u8",17,106,1
96,"u8",22,103,2
96,"u8",27,132,5
96,"u8",32,61,11
96,"u8",37,35,209
96,"u8",42,7,1
96,"u8",47,8,0
96,"u8",52,12,0
97,"u1",7,3,0
97,"u1",12,16,0
97,"u1",17,24,0
97,"u1",22,88,0
97,"u1",27,64,10
97,"u1",32,61,1
97,"u1",37,98,1
97,"u1",42,37,15
97,"u1",47,20,9
97,"u1",52,10,5
97,"u2",7,1,0
97,"u2",12,8,0
97,"u2",17,50,0
97,"u2",22,38,0
97,"u2",27,62,0
97,"u2",32,64,21
97,"u2",37,47,103
97,"u2",42,18,2
97,"u2",47,0,5
97,"u2",52,0,7
97,"u3",7,8,0
97,"u3",12,19,1
97,"u3",17,84,0
97,"u3",22,48,0
97,"u3",27,276,0
97,"u3",32,127,1
97,"u3",37,107,183
97,"u3",42,12,47
97,"u3",47,2,0
97,"u3",52,7,0
97,"u4",7,8,0
97,"u4",12,19,0
97,"u4",17,34,0
97,"u4",22,94,2
97,"u4",27,239,1
97,"u4",32,89,4
97,"u4",37,54,18
97,"u4",42,40,3
97,"u4",47,52,5
97,"u4",52,75,3
97,"u5",7,5,0
97,"u5",12,12,1
97,"u5",17,26,0
97,"u5",22,39,0
97,"u5",27,60,11
97,"u5",32,22,13
97,"u5",37,31,0
97,"u5",42,32,3
97,"u5",47,10,6
97,"u5",52,12,0
97,"u6",7,8,0
97,"u6",12,6,0
97,"u6",17,29,2
97,"u6",22,74,0
97,"u6",27,160,1
97,"u6",32,149,13
97,"u6",37,73,21
97,"u6",42,38,3
97,"u6",47,27,7
97,"u6",52,12,0
97,"u7",7,4,0
97,"u7",12,25,0
97,"u7",17,77,0
97,"u7",22,107,0
97,"u7",27,99,0
97,"u7",32,186,0
97,"u7",37,391,14
97,"u7",42,281,2
97,"u7",47,132,23
97,"u7",52,64,15
97,"u8",7,13,0
97,"u8",12,19,0
97,"u8",17,58,0
97,"u8",22,138,3
97,"u8",27,108,24
97,"u8",32,65,10
97,"u8",37,50,2
97,"u8",42,46,1
97,"u8",47,55,0
97,"u8",52,40,0
98,"u1",7,3,0
98,"u1",12,12,0
98,"u1",17,35,0
98,"u1",22,35,0
98,"u1",27,89,0
98,"u1",32,80,0
98,"u1",37,325,13
98,"u1",42,146,298
98,"u1",47,53,20
98,"u1",52,11,4
98,"u2",7,4,0
98,"u2",12,8,0
98,"u2",17,7,0
98,"u2",22,21,0
98,"u2",27,28,1
98,"u2",32,83,2
98,"u2",37,107,11
98,"u2",42,146,2
98,"u2",47,47,21
98,"u2",52,26,54
98,"u3",7,7,0
98,"u3",12,11,0
98,"u3",17,61,1
98,"u3",22,86,0
98,"u3",27,53,0
98,"u3",32,276,8
98,"u3",37,236,93
98,"u3",42,179,11
98,"u3",47,25,47
98,"u3",52,15,6
98,"u4",7,8,0
98,"u4",12,21,0
98,"u4",17,53,0
98,"u4",22,138,0
98,"u4",27,262,52
98,"u4",32,54,96
98,"u4",37,42,5
98,"u4",42,10,0
98,"u4",47,5,1
98,"u4",52,8,0
98,"u5",7,7,0
98,"u5",12,23,0
98,"u5",17,90,0
98,"u5",22,130,0
98,"u5",27,330,0
98,"u5",32,460,257
98,"u5",37,247,100
98,"u5",42,157,40
98,"u5",47,82,14
98,"u5",52,36,17
98,"u6",7,10,0
98,"u6",12,14,0
98,"u6",17,35,0
98,"u6",22,114,19
98,"u6",27,85,57
98,"u6",32,8,24
98,"u6",37,3,0
98,"u6",42,14,0
98,"u6",47,7,1
98,"u6",52,6,0
98,"u7",7,4,0
98,"u7",12,18,0
98,"u7",17,41,1
98,"u7",22,228,4
98,"u7",27,113,19
98,"u7",32,187,5
98,"u7",37,48,29
98,"u7",42,76,2
98,"u7",47,50,15
98,"u7",52,19,6
98,"u8",7,3,0
98,"u8",12,29,0
98,"u8",17,58,0
98,"u8",22,116,3
98,"u8",27,165,3
98,"u8",32,181,41
98,"u8",37,27,89
98,"u8",42,16,8
98,"u8",47,2,1
98,"u8",52,4,0
99,"u1",7,11,0
99,"u1",12,16,0
99,"u1",17,42,0
99,"u1",22,107,0
99,"u1",27,221,0
99,"u1",32,86,51
99,"u1",37,111,5
99,"u1",42,71,2
99,"u1",47,34,13
99,"u1",52,28,1
99,"u2",7,0,0
99,"u2",12,17,0
99,"u2",17,67,0
99,"u2",22,159,0
99,"u2",27,241,0
99,"u2",32,372,7
99,"u2",37,202,46
99,"u2",42,102,25
99,"u2",47,109,31
99,"u2",52,21,39
99,"u3",7,7,1
99,"u3",12,21,0
99,"u3",17,80,1
99,"u3",22,47,0
99,"u3",27,196,0
99,"u3",32,211,6
99,"u3",37,213,76
99,"u3",42,95,1
99,"u3",47,12,15
99,"u3",52,11,3
99,"u4",7,7,0
99,"u4",12,19,0
99,"u4",17,24,0
99,"u4",22,77,0
99,"u4",27,154,0
99,"u4",32,465,0
99,"u4",37,393,13
99,"u4",42,136,36
99,"u4",47,151,86
99,"u4",52,17,23
99,"u5",7,6,0
99,"u5",12,26,0
99,"u5",17,39,0
99,"u5",22,242,0
99,"u5",27,341,3
99,"u5",32,199,73
99,"u5",37,71,18
99,"u5",42,45,8
99,"u5",47,22,6
99,"u5",52,18,6
99,"u6",7,6,0
99,"u6",12,15,0
99,"u6",17,42,3
99,"u6",22,63,9
99,"u6",27,38,0
99,"u6",32,56,82
99,"u6",37,16,0
99,"u6",42,7,28
99,"u6",47,6,8
99,"u6",52,10,5
99,"u7",7,4,0
99,"u7",12,28,0
99,"u7",17,36,0
99,"u7",22,77,0
99,"u7",27,187,0
99,"u7",32,152,1
99,"u7",37,170,165
99,"u7",42,146,52
99,"u7",47,49,12
99,"u7",52,14,9
99,"u8",7,6,0
99,"u8",12,34,0
99,"u8",17,42,4
99,"u8",22,43,3
99,"u8",27,98,68
99,"u8",32,70,11
99,"u8",37,27,19
99,"u8",42,7,14
99,"u8",47,7,2
99,"u8",52,9,1
100,"u1",7,3,0
100,"u1",12,9,0
100,"u1",17,37,0
100,"u1",22,102,0
100,"u1",27,198,2
100,"u1",32,216,44
100,"u1",37,61,46
100,"u1",42,50,28
100,"u1",47,33,15
100,"u1",52,40,3
100,"u2",7,10,0
100,"u2",12,14,0
100,"u2",17,35,0
100,"u2",22,98,0
100,"u2",27,318,2
100,"u2",32,234,95
100,"u2",37,105,49
100,"u2",42,29,34
100,"u2",47,49,22
100,"u2",52,55,10
100,"u3",7,11,0
100,"u3",12,7,0
100,"u3",17,31,0
100,"u3",22,38,0
100,"u3",27,72,0
100,"u3",32,174,0
100,"u3",37,105,0
100,"u3",42,173,4
100,"u3",47,245,1
100,"u3",52,43,16
100,"u4",7,7,0
100,"u4",12,12,0
100,"u4",17,64,0
100,"u4",22,146,0
100,"u4",27,117,13
100,"u4",32,79,7
100,"u4",37,32,2
100,"u4",42,22,0
100,"u4",47,4,3
100,"u4",52,3,0
100,"u5",7,4,0
100,"u5",12,10,0
100,"u5",17,49,0
100,"u5",22,53,1
100,"u5",27,119,0
100,"u5",32,197,6
100,"u5",37,162,80
100,"u5",42,31,9
100,"u5",47,68,43
100,"u5",52,54,8
100,"u6",7,4,0
100,"u6",12,22,0
100,"u6",17,40,0
100,"u6",22,93,1
100,"u6",27,109,1
100,"u6",32,115,1
100,"u6",37,41,140
100,"u6",42,24,1
100,"u6",47,34,3
100,"u6",52,38,3
100,"u7",7,2,0
100,"u7",12,13,0
100,"u7",17,54,0
100,"u7",22,91,2
100,"u7",27,137,6
100,"u7",32,14,22
100,"u7",37,11,17
100,"u7",42,14,3
100,"u7",47,16,0
100,"u7",52,9,2
100,"u8",7,10,0
100,"u8",12,15,0
100,"u8",17,29,0
100,"u8",22,170,0
100,"u8",27,213,2
100,"u8",32,136,13
100,"u8",37,44,11
100,"u8",42,21,1
100,"u8",47,38,1
100,"u8",52,38,0
