b,unit,day,dentadult,dentinf,lumadult,luminf
57,u7,27.0,87.0,3.0,13.0,6.0
57,u7,32.0,32.0,5.0,9.0,10.0
57,u7,37.0,34.0,4.0,14.0,5.0
57,u7,42.0,2.0,25.0,12.0,5.0
57,u7,47.0,1.0,2.0,1.0,8.0
57,u7,52.0,2.0,2.0,2.0,1.0
57,u8,7.0,13.0,0.0,1.0,0.0
57,u8,12.0,18.0,0.0,2.0,0.0
57,u8,17.0,47.0,3.0,3.0,0.0
57,u8,22.0,41.0,13.0,9.0,0.0
57,u8,27.0,63.0,1.0,16.0,3.0
57,u8,32.0,33.0,33.0,9.0,3.0
57,u8,37.0,4.0,9.0,12.0,2.0
57,u8,42.0,14.0,0.0,1.0,3.0
57,u8,47.0,4.0,0.0,1.0,3.0
57,u8,52.0,0.0,0.0,1.0,0.0
58,u1,7.0,6.0,0.0,2.0,0.0
58,u1,12.0,21.0,0.0,3.0,0.0
58,u1,17.0,25.0,2.0,4.0,0.0
58,u1,22.0,55.0,4.0,6.0,2.0
58,u1,27.0,45.0,2.0,1.0,0.0
58,u1,32.0,50.0,2.0,10.0,2.0
58,u1,37.0,42.0,7.0,8.0,0.0
58,u1,42.0,60.0,1.0,15.0,2.0
58,u1,47.0,5.0,10.0,2.0,22.0
58,u1,52.0,14.0,0.0,22.0,2.0
58,u2,7.0,5.0,0.0,2.0,0.0
58,u2,12.0,27.0,1.0,1.0,0.0
58,u2,17.0,30.0,1.0,10.0,0.0
58,u2,22.0,62.0,5.0,18.0,3.0
58,u2,27.0,37.0,10.0,2.0,5.0
58,u2,32.0,10.0,6.0,5.0,2.0
58,u2,37.0,11.0,5.0,1.0,0.0
58,u2,42.0,3.0,0.0,3.0,0.0
58,u2,47.0,1.0,0.0,0.0,1.0
58,u2,52.0,2.0,0.0,1.0,0.0
58,u3,7.0,3.0,0.0,2.0,0.0
58,u3,12.0,10.0,0.0,3.0,0.0
58,u3,17.0,6.0,1.0,5.0,0.0
58,u3,22.0,56.0,2.0,11.0,0.0
58,u3,27.0,65.0,3.0,18.0,5.0
58,u3,32.0,23.0,3.0,6.0,3.0
58,u3,37.0,5.0,7.0,11.0,2.0
58,u3,42.0,14.0,1.0,1.0,9.0
58,u3,47.0,5.0,2.0,1.0,2.0
58,u3,52.0,0.0,2.0,1.0,4.0
58,u4,7.0,4.0,0.0,3.0,0.0
58,u4,12.0,18.0,0.0,2.0,0.0
58,u4,17.0,21.0,0.0,2.0,0.0
58,u4,22.0,28.0,8.0,9.0,1.0
58,u4,27.0,47.0,6.0,24.0,8.0
58,u4,32.0,55.0,43.0,16.0,4.0
58,u4,37.0,25.0,10.0,2.0,1.0
58,u4,42.0,1.0,42.0,2.0,2.0
58,u4,47.0,14.0,0.0,0.0,0.0
58,u4,52.0,19.0,5.0,0.0,0.0
58,u5,7.0,4.0,0.0,3.0,0.0
58,u5,12.0,31.0,0.0,10.0,0.0
58,u5,17.0,47.0,0.0,16.0,0.0
58,u5,22.0,124.0,0.0,23.0,0.0
58,u5,27.0,157.0,21.0,8.0,20.0
58,u5,32.0,42.0,41.0,12.0,28.0
58,u5,37.0,26.0,6.0,5.0,16.0
58,u5,42.0,55.0,27.0,2.0,7.0
58,u5,47.0,52.0,46.0,2.0,1.0
58,u5,52.0,12.0,1.0,5.0,1.0
58,u6,7.0,4.0,0.0,1.0,0.0
58,u6,12.0,15.0,1.0,2.0,0.0
58,u6,17.0,9.0,0.0,15.0,0.0
58,u6,22.0,45.0,0.0,28.0,0.0
58,u6,27.0,42.0,7.0,13.0,1.0
58,u6,32.0,19.0,13.0,22.0,24.0
58,u6,37.0,19.0,1.0,2.0,1.0
58,u6,42.0,4.0,0.0,6.0,1.0
58,u6,47.0,0.0,2.0,4.0,0.0
58,u6,52.0,2.0,1.0,0.0,2.0
58,u7,7.0,5.0,0.0,0.0,0.0
58,u7,12.0,18.0,0.0,1.0,0.0
58,u7,17.0,30.0,1.0,13.0,0.0
58,u7,22.0,41.0,0.0,19.0,3.0
58,u7,27.0,173.0,4.0,16.0,2.0
58,u7,32.0,52.0,10.0,14.0,7.0
58,u7,37.0,40.0,9.0,8.0,3.0
58,u7,42.0,16.0,11.0,6.0,2.0
58,u7,47.0,7.0,0.0,2.0,0.0
58,u7,52.0,5.0,1.0,0.0,1.0
58,u8,7.0,2.0,0.0,2.0,0.0
58,u8,12.0,18.0,0.0,3.0,0.0
58,u8,17.0,44.0,0.0,14.0,0.0
58,u8,22.0,119.0,0.0,2.0,0.0
58,u8,27.0,46.0,21.0,13.0,2.0
58,u8,32.0,65.0,69.0,1.0,4.0
58,u8,37.0,43.0,3.0,4.0,3.0
58,u8,42.0,17.0,0.0,0.0,1.0
58,u8,47.0,4.0,37.0,1.0,1.0
58,u8,52.0,8.0,1.0,1.0,0.0
59,u1,7.0,1.0,0.0,3.0,0.0
59,u1,12.0,14.0,0.0,1.0,0.0
59,u1,17.0,32.0,0.0,2.0,0.0
59,u1,22.0,18.0,0.0,12.0,0.0
59,u1,27.0,37.0,6.0,9.0,1.0
59,u1,32.0,107.0,23.0,57.0,0.0
59,u1,37.0,33.0,17.0,7.0,9.0
59,u1,42.0,75.0,25.0,3.0,3.0
59,u1,47.0,17.0,68.0,6.0,9.0
59,u1,52.0,25.0,9.0,1.0,1.0
59,u2,7.0,14.0,0.0,2.0,0.0
59,u2,12.0,13.0,0.0,4.0,0.0
59,u2,17.0,31.0,0.0,8.0,0.0
59,u2,22.0,43.0,0.0,12.0,0.0
59,u2,27.0,88.0,4.0,14.0,2.0
59,u2,32.0,49.0,7.0,5.0,4.0
59,u2,37.0,27.0,8.0,8.0,8.0
59,u2,42.0,8.0,24.0,3.0,0.0
59,u2,47.0,8.0,11.0,0.0,0.0
59,u2,52.0,1.0,0.0,0.0,2.0
59,u3,7.0,7.0,0.0,0.0,0.0
59,u3,12.0,18.0,0.0,1.0,0.0
59,u3,17.0,24.0,0.0,0.0,0.0
59,u3,22.0,24.0,1.0,6.0,0.0
59,u3,27.0,24.0,1.0,11.0,1.0
59,u3,32.0,60.0,3.0,15.0,1.0
59,u3,37.0,86.0,0.0,8.0,3.0
59,u3,42.0,23.0,4.0,11.0,2.0
59,u3,47.0,18.0,1.0,2.0,3.0
59,u3,52.0,9.0,6.0,0.0,4.0
59,u4,7.0,1.0,0.0,2.0,0.0
59,u4,12.0,4.0,0.0,2.0,0.0
59,u4,17.0,11.0,0.0,4.0,0.0
59,u4,22.0,83.0,1.0,20.0,0.0
59,u4,27.0,38.0,7.0,75.0,3.0
59,u4,32.0,63.0,33.0,42.0,3.0
59,u4,37.0,12.0,11.0,18.0,2.0
59,u4,42.0,4.0,0.0,7.0,2.0
59,u4,47.0,4.0,0.0,6.0,0.0
59,u4,52.0,5.0,0.0,5.0,15.0
59,u5,7.0,5.0,0.0,3.0,0.0
59,u5,12.0,4.0,0.0,6.0,0.0
59,u5,17.0,17.0,0.0,13.0,0.0
59,u5,22.0,23.0,0.0,14.0,0.0
59,u5,27.0,17.0,1.0,15.0,1.0
59,u5,32.0,76.0,3.0,29.0,3.0
59,u5,37.0,69.0,66.0,30.0,12.0
59,u5,42.0,16.0,0.0,7.0,0.0
59,u5,47.0,5.0,13.0,7.0,3.0
59,u5,52.0,4.0,0.0,8.0,18.0
59,u6,7.0,10.0,0.0,3.0,0.0
59,u6,12.0,1.0,0.0,4.0,0.0
59,u6,17.0,17.0,0.0,17.0,0.0
59,u6,22.0,27.0,0.0,18.0,0.0
59,u6,27.0,40.0,0.0,32.0,0.0
59,u6,32.0,86.0,17.0,21.0,9.0
59,u6,37.0,38.0,55.0,45.0,28.0
59,u6,42.0,22.0,2.0,12.0,53.0
59,u6,47.0,18.0,2.0,8.0,18.0
59,u6,52.0,5.0,14.0,4.0,5.0
59,u7,7.0,2.0,0.0,2.0,0.0
59,u7,12.0,9.0,0.0,2.0,0.0
59,u7,17.0,26.0,0.0,2.0,0.0
59,u7,22.0,54.0,3.0,16.0,1.0
59,u7,27.0,62.0,21.0,11.0,0.0
59,u7,32.0,42.0,15.0,8.0,18.0
59,u7,37.0,16.0,0.0,13.0,6.0
59,u7,42.0,5.0,10.0,4.0,13.0
59,u7,47.0,9.0,0.0,11.0,4.0
59,u7,52.0,9.0,0.0,3.0,0.0
59,u8,7.0,8.0,0.0,0.0,0.0
59,u8,12.0,13.0,0.0,10.0,0.0
59,u8,17.0,44.0,0.0,24.0,1.0
59,u8,22.0,50.0,0.0,12.0,1.0
59,u8,27.0,38.0,5.0,58.0,1.0
59,u8,32.0,15.0,15.0,33.0,11.0
59,u8,37.0,5.0,2.0,2.0,5.0
59,u8,42.0,7.0,1.0,2.0,1.0
59,u8,47.0,1.0,0.0,7.0,3.0
59,u8,52.0,3.0,1.0,1.0,2.0
60,u1,7.0,0.0,0.0,1.0,0.0
60,u1,12.0,6.0,0.0,3.0,0.0
60,u1,17.0,22.0,0.0,4.0,0.0
60,u1,22.0,51.0,0.0,4.0,0.0
60,u1,27.0,29.0,0.0,4.0,0.0
60,u1,32.0,60.0,0.0,8.0,1.0
60,u1,37.0,67.0,5.0,18.0,6.0
60,u1,42.0,164.0,0.0,23.0,9.0
60,u1,47.0,38.0,15.0,10.0,0.0
60,u1,52.0,50.0,4.0,2.0,2.0
60,u2,7.0,2.0,0.0,1.0,0.0
60,u2,12.0,20.0,0.0,8.0,0.0
60,u2,17.0,26.0,0.0,3.0,0.0
60,u2,22.0,41.0,0.0,24.0,0.0
60,u2,27.0,43.0,0.0,36.0,0.0
60,u2,32.0,79.0,1.0,21.0,6.0
60,u2,37.0,6.0,0.0,17.0,10.0
60,u2,42.0,3.0,7.0,2.0,5.0
60,u2,47.0,0.0,0.0,0.0,0.0
60,u2,52.0,0.0,0.0,0.0,0.0
60,u3,7.0,6.0,0.0,0.0,0.0
60,u3,12.0,21.0,0.0,4.0,0.0
60,u3,17.0,34.0,1.0,10.0,0.0
60,u3,22.0,89.0,1.0,30.0,4.0
60,u3,27.0,33.0,25.0,21.0,19.0
60,u3,32.0,19.0,27.0,6.0,13.0
60,u3,37.0,5.0,2.0,3.0,3.0
60,u3,42.0,2.0,0.0,4.0,8.0
60,u3,47.0,0.0,0.0,4.0,4.0
60,u3,52.0,1.0,0.0,4.0,3.0
60,u4,7.0,11.0,0.0,2.0,0.0
60,u4,12.0,14.0,0.0,18.0,0.0
60,u4,17.0,60.0,2.0,25.0,1.0
60,u4,22.0,79.0,5.0,32.0,1.0
60,u4,27.0,9.0,49.0,21.0,2.0
60,u4,32.0,31.0,2.0,10.0,13.0
60,u4,37.0,7.0,0.0,1.0,20.0
60,u4,42.0,0.0,0.0,0.0,5.0
60,u4,47.0,5.0,0.0,0.0,1.0
60,u4,52.0,0.0,0.0,1.0,0.0
60,u5,7.0,1.0,0.0,1.0,0.0
60,u5,12.0,27.0,0.0,4.0,0.0
60,u5,17.0,86.0,0.0,14.0,0.0
60,u5,22.0,29.0,3.0,37.0,2.0
60,u5,27.0,77.0,22.0,21.0,9.0
60,u5,32.0,56.0,42.0,5.0,9.0
60,u5,37.0,107.0,16.0,7.0,7.0
60,u5,42.0,20.0,25.0,3.0,5.0
60,u5,47.0,22.0,20.0,1.0,1.0
60,u5,52.0,41.0,8.0,0.0,2.0
60,u6,7.0,3.0,0.0,2.0,0.0
60,u6,12.0,8.0,0.0,11.0,0.0
60,u6,17.0,43.0,1.0,20.0,1.0
60,u6,22.0,36.0,0.0,48.0,5.0
60,u6,27.0,10.0,5.0,45.0,29.0
60,u6,32.0,19.0,39.0,19.0,6.0
60,u6,37.0,9.0,17.0,1.0,1.0
60,u6,42.0,3.0,12.0,0.0,1.0
60,u6,47.0,5.0,2.0,0.0,0.0
60,u6,52.0,8.0,13.0,0.0,1.0
60,u7,7.0,2.0,0.0,2.0,0.0
60,u7,12.0,11.0,0.0,4.0,0.0
60,u7,17.0,42.0,2.0,6.0,0.0
60,u7,22.0,49.0,0.0,8.0,0.0
60,u7,27.0,231.0,20.0,5.0,0.0
60,u7,32.0,135.0,16.0,8.0,1.0
60,u7,37.0,101.0,77.0,5.0,1.0
60,u7,42.0,42.0,17.0,1.0,0.0
60,u7,47.0,22.0,7.0,1.0,0.0
60,u7,52.0,33.0,1.0,0.0,2.0
60,u8,7.0,4.0,0.0,1.0,0.0
60,u8,12.0,11.0,1.0,1.0,0.0
60,u8,17.0,39.0,0.0,7.0,0.0
60,u8,22.0,59.0,8.0,3.0,0.0
60,u8,27.0,56.0,16.0,3.0,2.0
60,u8,32.0,46.0,35.0,7.0,0.0
60,u8,37.0,20.0,0.0,2.0,0.0
60,u8,42.0,27.0,6.0,2.0,0.0
60,u8,47.0,8.0,1.0,0.0,0.0
60,u8,52.0,2.0,0.0,0.0,0.0
61,u1,7.0,7.0,0.0,1.0,0.0
61,u1,12.0,17.0,0.0,0.0,0.0
61,u1,17.0,10.0,0.0,7.0,1.0
61,u1,22.0,43.0,0.0,4.0,3.0
61,u1,27.0,20.0,6.0,20.0,3.0
61,u1,32.0,69.0,44.0,42.0,65.0
61,u1,37.0,6.0,5.0,5.0,28.0
61,u1,42.0,9.0,7.0,6.0,1.0
61,u1,47.0,4.0,0.0,0.0,2.0
61,u1,52.0,5.0,3.0,3.0,1.0
61,u2,7.0,9.0,0.0,4.0,0.0
61,u2,12.0,27.0,0.0,6.0,0.0
61,u2,17.0,14.0,0.0,19.0,3.0
61,u2,22.0,38.0,1.0,37.0,3.0
61,u2,27.0,63.0,14.0,21.0,9.0
61,u2,32.0,26.0,10.0,2.0,6.0
61,u2,37.0,24.0,6.0,5.0,3.0
61,u2,42.0,8.0,0.0,2.0,2.0
61,u2,47.0,1.0,7.0,0.0,2.0
61,u2,52.0,5.0,0.0,3.0,0.0
61,u3,7.0,2.0,0.0,0.0,0.0
61,u3,12.0,6.0,0.0,3.0,0.0
61,u3,17.0,24.0,0.0,7.0,0.0
61,u3,22.0,169.0,0.0,14.0,1.0
61,u3,27.0,111.0,13.0,16.0,0.0
61,u3,32.0,140.0,29.0,41.0,25.0
61,u3,37.0,10.0,16.0,10.0,21.0
61,u3,42.0,14.0,1.0,1.0,11.0
61,u3,47.0,2.0,6.0,2.0,2.0
61,u3,52.0,1.0,1.0,3.0,0.0
61,u4,7.0,6.0,0.0,1.0,0.0
61,u4,12.0,15.0,0.0,2.0,0.0
61,u4,17.0,4.0,0.0,7.0,0.0
61,u4,22.0,6.0,1.0,17.0,0.0
61,u4,27.0,92.0,0.0,12.0,1.0
61,u4,32.0,57.0,3.0,24.0,0.0
61,u4,37.0,34.0,0.0,27.0,13.0
61,u4,42.0,27.0,4.0,12.0,7.0
61,u4,47.0,15.0,8.0,9.0,2.0
61,u4,52.0,7.0,0.0,6.0,9.0
61,u5,7.0,1.0,0.0,2.0,0.0
61,u5,12.0,30.0,0.0,11.0,0.0
61,u5,17.0,152.0,3.0,31.0,2.0
61,u5,22.0,232.0,33.0,34.0,10.0
61,u5,27.0,72.0,4.0,10.0,28.0
61,u5,32.0,18.0,22.0,21.0,0.0
61,u5,37.0,9.0,15.0,9.0,2.0
61,u5,42.0,22.0,14.0,0.0,0.0
61,u5,47.0,30.0,10.0,1.0,7.0
61,u5,52.0,38.0,10.0,2.0,2.0
61,u6,7.0,2.0,0.0,4.0,0.0
61,u6,12.0,5.0,0.0,2.0,0.0
61,u6,17.0,17.0,0.0,6.0,0.0
61,u6,22.0,47.0,0.0,15.0,1.0
61,u6,27.0,68.0,2.0,19.0,0.0
61,u6,32.0,41.0,4.0,14.0,4.0
61,u6,37.0,55.0,9.0,10.0,7.0
61,u6,42.0,27.0,7.0,5.0,0.0
61,u6,47.0,14.0,1.0,1.0,0.0
61,u6,52.0,2.0,4.0,1.0,4.0
61,u7,7.0,11.0,0.0,1.0,0.0
61,u7,12.0,7.0,2.0,1.0,0.0
61,u7,17.0,25.0,2.0,1.0,0.0
61,u7,22.0,41.0,1.0,15.0,0.0
61,u7,27.0,73.0,0.0,3.0,0.0
61,u7,32.0,50.0,11.0,6.0,0.0
61,u7,37.0,58.0,0.0,5.0,2.0
61,u7,42.0,26.0,12.0,1.0,0.0
61,u7,47.0,7.0,4.0,1.0,2.0
61,u7,52.0,7.0,5.0,0.0,0.0
61,u8,7.0,3.0,0.0,2.0,0.0
61,u8,12.0,7.0,0.0,3.0,0.0
61,u8,17.0,30.0,0.0,7.0,0.0
61,u8,22.0,32.0,0.0,41.0,0.0
61,u8,27.0,42.0,33.0,56.0,24.0
61,u8,32.0,30.0,5.0,34.0,4.0
61,u8,37.0,10.0,17.0,6.0,15.0
61,u8,42.0,41.0,24.0,6.0,4.0
61,u8,47.0,29.0,2.0,1.0,8.0
61,u8,52.0,12.0,7.0,0.0,0.0
62,u1,7.0,4.0,0.0,1.0,0.0
62,u1,12.0,5.0,0.0,11.0,1.0
62,u1,17.0,19.0,0.0,19.0,0.0
62,u1,22.0,21.0,2.0,25.0,7.0
62,u1,27.0,15.0,7.0,75.0,6.0
62,u1,32.0,27.0,51.0,94.0,34.0
62,u1,37.0,5.0,8.0,11.0,15.0
62,u1,42.0,0.0,1.0,1.0,14.0
62,u1,47.0,0.0,0.0,3.0,0.0
62,u1,52.0,0.0,0.0,2.0,0.0
62,u2,7.0,7.0,0.0,1.0,0.0
62,u2,12.0,6.0,0.0,6.0,0.0
62,u2,17.0,62.0,0.0,30.0,1.0
62,u2,22.0,64.0,15.0,46.0,5.0
62,u2,27.0,109.0,40.0,41.0,6.0
62,u2,32.0,21.0,18.0,17.0,48.0
62,u2,37.0,54.0,1.0,15.0,27.0
62,u2,42.0,40.0,4.0,15.0,3.0
62,u2,47.0,8.0,8.0,25.0,13.0
62,u2,52.0,1.0,1.0,4.0,8.0
62,u3,7.0,6.0,0.0,3.0,0.0
62,u3,12.0,5.0,1.0,0.0,0.0
62,u3,17.0,21.0,1.0,10.0,2.0
62,u3,22.0,84.0,11.0,30.0,4.0
62,u3,27.0,10.0,7.0,18.0,23.0
62,u3,32.0,15.0,3.0,10.0,30.0
62,u3,37.0,3.0,1.0,7.0,0.0
62,u3,42.0,11.0,2.0,4.0,2.0
62,u3,47.0,2.0,4.0,0.0,0.0
62,u3,52.0,6.0,2.0,2.0,0.0
62,u4,7.0,4.0,1.0,0.0,0.0
62,u4,12.0,5.0,0.0,5.0,0.0
62,u4,17.0,8.0,0.0,1.0,0.0
62,u4,22.0,20.0,8.0,6.0,1.0
62,u4,27.0,57.0,1.0,10.0,3.0
62,u4,32.0,36.0,2.0,9.0,3.0
62,u4,37.0,9.0,7.0,3.0,0.0
62,u4,42.0,9.0,8.0,2.0,8.0
62,u4,47.0,8.0,0.0,0.0,0.0
62,u4,52.0,1.0,1.0,0.0,0.0
62,u5,7.0,6.0,0.0,0.0,0.0
62,u5,12.0,16.0,0.0,14.0,0.0
62,u5,17.0,50.0,0.0,37.0,0.0
62,u5,22.0,79.0,0.0,24.0,3.0
62,u5,27.0,61.0,18.0,60.0,93.0
62,u5,32.0,16.0,32.0,23.0,8.0
62,u5,37.0,8.0,0.0,9.0,3.0
62,u5,42.0,10.0,4.0,12.0,0.0
62,u5,47.0,7.0,1.0,3.0,1.0
62,u5,52.0,7.0,0.0,2.0,1.0
62,u6,7.0,8.0,0.0,3.0,0.0
62,u6,12.0,16.0,0.0,1.0,0.0
62,u6,17.0,32.0,1.0,10.0,1.0
62,u6,22.0,67.0,1.0,28.0,12.0
62,u6,27.0,61.0,0.0,59.0,36.0
62,u6,32.0,26.0,28.0,14.0,42.0
62,u6,37.0,20.0,22.0,5.0,8.0
62,u6,42.0,3.0,3.0,2.0,0.0
62,u6,47.0,1.0,0.0,3.0,2.0
62,u6,52.0,0.0,0.0,0.0,0.0
62,u7,7.0,7.0,0.0,1.0,0.0
62,u7,12.0,25.0,0.0,5.0,0.0
62,u7,17.0,38.0,2.0,40.0,0.0
62,u7,22.0,119.0,1.0,20.0,6.0
62,u7,27.0,63.0,45.0,4.0,39.0
62,u7,32.0,27.0,11.0,19.0,1.0
62,u7,37.0,6.0,4.0,3.0,4.0
62,u7,42.0,5.0,10.0,1.0,3.0
62,u7,47.0,2.0,3.0,3.0,2.0
62,u7,52.0,1.0,0.0,3.0,10.0
62,u8,7.0,5.0,0.0,6.0,0.0
62,u8,12.0,5.0,0.0,3.0,0.0
62,u8,17.0,9.0,1.0,2.0,0.0
62,u8,22.0,18.0,3.0,8.0,0.0
62,u8,27.0,56.0,7.0,3.0,0.0
62,u8,32.0,50.0,2.0,25.0,0.0
62,u8,37.0,22.0,2.0,18.0,4.0
62,u8,42.0,32.0,0.0,13.0,3.0
62,u8,47.0,6.0,1.0,8.0,0.0
62,u8,52.0,3.0,0.0,7.0,3.0
63,u1,7.0,1.0,0.0,2.0,0.0
63,u1,12.0,15.0,0.0,3.0,0.0
63,u1,17.0,2.0,0.0,18.0,0.0
63,u1,22.0,9.0,1.0,14.0,2.0
63,u1,27.0,134.0,3.0,26.0,0.0
63,u1,32.0,85.0,5.0,25.0,19.0
63,u1,37.0,25.0,25.0,18.0,5.0
63,u1,42.0,18.0,4.0,2.0,4.0
63,u1,47.0,0.0,0.0,2.0,9.0
63,u1,52.0,4.0,0.0,5.0,6.0
63,u2,7.0,1.0,0.0,3.0,0.0
63,u2,12.0,7.0,0.0,0.0,0.0
63,u2,17.0,35.0,0.0,12.0,0.0
63,u2,22.0,49.0,4.0,49.0,0.0
63,u2,27.0,62.0,0.0,48.0,6.0
63,u2,32.0,27.0,27.0,9.0,16.0
63,u2,37.0,28.0,3.0,13.0,10.0
63,u2,42.0,4.0,7.0,12.0,28.0
63,u2,47.0,1.0,0.0,16.0,0.0
63,u2,52.0,0.0,0.0,1.0,12.0
63,u3,7.0,2.0,0.0,4.0,0.0
63,u3,12.0,6.0,0.0,3.0,0.0
63,u3,17.0,36.0,0.0,5.0,0.0
63,u3,22.0,30.0,0.0,21.0,0.0
63,u3,27.0,55.0,3.0,24.0,1.0
63,u3,32.0,50.0,1.0,27.0,0.0
63,u3,37.0,57.0,17.0,35.0,2.0
63,u3,42.0,3.0,12.0,5.0,63.0
63,u3,47.0,3.0,0.0,1.0,12.0
63,u3,52.0,1.0,3.0,1.0,5.0
63,u4,7.0,3.0,0.0,0.0,0.0
63,u4,12.0,10.0,0.0,3.0,0.0
63,u4,17.0,10.0,0.0,7.0,0.0
63,u4,22.0,103.0,0.0,16.0,0.0
63,u4,27.0,107.0,18.0,31.0,0.0
63,u4,32.0,71.0,23.0,28.0,17.0
63,u4,37.0,35.0,30.0,30.0,17.0
63,u4,42.0,5.0,13.0,24.0,4.0
63,u4,47.0,2.0,8.0,3.0,21.0
63,u4,52.0,2.0,0.0,2.0,9.0
63,u5,7.0,5.0,0.0,1.0,0.0
63,u5,12.0,23.0,1.0,9.0,0.0
63,u5,17.0,9.0,0.0,2.0,0.0
63,u5,22.0,85.0,0.0,18.0,0.0
63,u5,27.0,24.0,1.0,0.0,7.0
63,u5,32.0,58.0,0.0,7.0,7.0
63,u5,37.0,15.0,8.0,17.0,0.0
63,u5,42.0,9.0,10.0,1.0,1.0
63,u5,47.0,7.0,3.0,5.0,3.0
63,u5,52.0,14.0,0.0,1.0,0.0
63,u6,7.0,10.0,0.0,3.0,0.0
63,u6,12.0,25.0,1.0,5.0,0.0
63,u6,17.0,42.0,0.0,36.0,0.0
63,u6,22.0,104.0,1.0,69.0,8.0
63,u6,27.0,19.0,14.0,13.0,51.0
63,u6,32.0,5.0,12.0,36.0,21.0
63,u6,37.0,15.0,7.0,5.0,2.0
63,u6,42.0,14.0,2.0,8.0,0.0
63,u6,47.0,4.0,4.0,5.0,4.0
63,u6,52.0,3.0,0.0,7.0,1.0
63,u7,7.0,1.0,0.0,4.0,0.0
63,u7,12.0,11.0,0.0,0.0,0.0
63,u7,17.0,9.0,0.0,6.0,0.0
63,u7,22.0,99.0,0.0,7.0,0.0
63,u7,27.0,108.0,2.0,16.0,2.0
63,u7,32.0,135.0,1.0,13.0,9.0
63,u7,37.0,239.0,21.0,1.0,0.0
63,u7,42.0,108.0,46.0,3.0,1.0
63,u7,47.0,64.0,16.0,0.0,1.0
63,u7,52.0,85.0,8.0,0.0,0.0
63,u8,7.0,7.0,0.0,2.0,0.0
63,u8,12.0,14.0,0.0,1.0,0.0
63,u8,17.0,33.0,10.0,13.0,0.0
63,u8,22.0,17.0,1.0,13.0,3.0
63,u8,27.0,51.0,3.0,10.0,7.0
63,u8,32.0,18.0,4.0,2.0,0.0
63,u8,37.0,20.0,1.0,7.0,0.0
63,u8,42.0,6.0,11.0,1.0,2.0
63,u8,47.0,4.0,1.0,1.0,1.0
63,u8,52.0,2.0,0.0,0.0,1.0
64,u1,7.0,5.0,1.0,4.0,0.0
64,u1,12.0,4.0,1.0,15.0,0.0
64,u1,17.0,129.0,12.0,53.0,12.0
64,u1,22.0,77.0,28.0,96.0,42.0
64,u1,27.0,22.0,13.0,52.0,44.0
64,u1,32.0,7.0,0.0,17.0,79.0
64,u1,37.0,13.0,9.0,20.0,10.0
64,u1,42.0,2.0,4.0,3.0,17.0
64,u1,47.0,0.0,0.0,0.0,0.0
64,u1,52.0,1.0,0.0,0.0,1.0
64,u2,7.0,9.0,0.0,4.0,0.0
64,u2,12.0,12.0,0.0,6.0,0.0
64,u2,17.0,12.0,0.0,8.0,0.0
64,u2,22.0,17.0,1.0,17.0,0.0
64,u2,27.0,113.0,5.0,19.0,5.0
64,u2,32.0,90.0,28.0,5.0,4.0
64,u2,37.0,53.0,22.0,16.0,4.0
64,u2,42.0,20.0,23.0,0.0,2.0
64,u2,47.0,8.0,2.0,1.0,7.0
64,u2,52.0,12.0,0.0,1.0,0.0
64,u3,7.0,8.0,0.0,5.0,1.0
64,u3,12.0,9.0,0.0,2.0,0.0
64,u3,17.0,20.0,1.0,18.0,0.0
64,u3,22.0,64.0,4.0,23.0,1.0
64,u3,27.0,57.0,10.0,15.0,1.0
64,u3,32.0,26.0,3.0,10.0,17.0
64,u3,37.0,4.0,6.0,5.0,4.0
64,u3,42.0,0.0,1.0,3.0,2.0
64,u3,47.0,0.0,0.0,3.0,8.0
64,u3,52.0,0.0,0.0,1.0,2.0
64,u4,7.0,4.0,0.0,1.0,0.0
64,u4,12.0,5.0,0.0,3.0,0.0
64,u4,17.0,14.0,0.0,6.0,0.0
64,u4,22.0,39.0,0.0,13.0,0.0
64,u4,27.0,21.0,0.0,14.0,0.0
64,u4,32.0,64.0,1.0,25.0,0.0
64,u4,37.0,71.0,7.0,35.0,15.0
64,u4,42.0,12.0,5.0,24.0,20.0
64,u4,47.0,30.0,16.0,6.0,3.0
64,u4,52.0,24.0,28.0,10.0,5.0
64,u5,7.0,6.0,0.0,1.0,0.0
64,u5,12.0,11.0,0.0,3.0,0.0
64,u5,17.0,11.0,2.0,7.0,0.0
64,u5,22.0,13.0,1.0,23.0,2.0
64,u5,27.0,19.0,2.0,41.0,3.0
64,u5,32.0,79.0,37.0,37.0,37.0
64,u5,37.0,2.0,6.0,4.0,16.0
64,u5,42.0,4.0,4.0,4.0,45.0
64,u5,47.0,0.0,0.0,0.0,10.0
64,u5,52.0,1.0,1.0,0.0,2.0
64,u6,7.0,5.0,0.0,0.0,0.0
64,u6,12.0,21.0,1.0,5.0,0.0
64,u6,17.0,17.0,3.0,4.0,0.0
64,u6,22.0,9.0,0.0,22.0,1.0
64,u6,27.0,14.0,0.0,15.0,22.0
64,u6,32.0,7.0,17.0,3.0,18.0
64,u6,37.0,15.0,0.0,2.0,1.0
64,u6,42.0,7.0,2.0,5.0,6.0
64,u6,47.0,5.0,2.0,2.0,2.0
64,u6,52.0,4.0,0.0,3.0,3.0
64,u7,7.0,7.0,0.0,0.0,0.0
64,u7,12.0,12.0,0.0,7.0,0.0
