"b","unit","day","dentadult","lumadult"
65,"u6",32,150,49
65,"u6",37,82,17
65,"u6",42,27,16
65,"u6",47,18,16
65,"u6",52,27,0
65,"u7",7,2,0
65,"u7",12,1,1
65,"u7",17,8,5
65,"u7",22,11,13
65,"u7",27,78,3
65,"u7",32,52,61
65,"u7",37,37,46
65,"u7",42,40,3
65,"u7",47,23,8
65,"u7",52,3,15
65,"u8",7,1,3
65,"u8",12,14,6
65,"u8",17,46,36
65,"u8",22,119,80
65,"u8",27,97,77
65,"u8",32,104,37
65,"u8",37,95,17
65,"u8",42,33,2
65,"u8",47,14,5
65,"u8",52,13,4
65,"u9",7,2,1
65,"u9",12,7,3
65,"u9",17,201,8
65,"u9",22,163,47
65,"u9",27,77,35
65,"u9",32,71,15
65,"u9",37,33,13
65,"u9",42,26,1
65,"u9",47,12,1
65,"u9",52,9,1
66,"u1",7,6,1
66,"u1",12,10,1
66,"u1",17,85,2
66,"u1",22,82,21
66,"u1",27,84,10
66,"u1",32,100,9
66,"u1",37,96,0
66,"u1",42,56,3
66,"u1",47,26,0
66,"u1",52,18,2
66,"u2",7,8,3
66,"u2",12,21,2
66,"u2",17,63,12
66,"u2",22,68,13
66,"u2",27,144,17
66,"u2",32,88,28
66,"u2",37,36,9
66,"u2",42,29,4
66,"u2",47,33,2
66,"u2",52,90,1
66,"u3",7,1,3
66,"u3",12,5,7
66,"u3",17,24,35
66,"u3",22,43,28
66,"u3",27,104,24
66,"u3",32,37,11
66,"u3",37,44,6
66,"u3",42,18,4
66,"u3",47,10,4
66,"u3",52,27,10
66,"u4",7,1,2
66,"u4",12,13,0
66,"u4",17,60,13
66,"u4",22,62,38
66,"u4",27,66,26
66,"u4",32,100,16
66,"u4",37,63,18
66,"u4",42,113,6
66,"u4",47,91,1
66,"u4",52,88,0
66,"u5",7,1,1
66,"u5",12,7,4
66,"u5",17,8,9
66,"u5",22,35,13
66,"u5",27,57,29
66,"u5",32,39,280
66,"u5",37,50,179
66,"u5",42,63,45
66,"u5",47,17,11
66,"u5",52,9,0
66,"u6",7,2,2
66,"u6",12,12,3
66,"u6",17,100,11
66,"u6",22,118,41
66,"u6",27,276,19
66,"u6",32,63,5
66,"u6",37,16,3
66,"u6",42,13,4
66,"u6",47,18,1
66,"u6",52,6,1
66,"u7",7,3,2
66,"u7",12,0,2
66,"u7",17,12,3
66,"u7",22,19,12
66,"u7",27,29,60
66,"u7",32,82,87
66,"u7",37,96,28
66,"u7",42,48,28
66,"u7",47,31,17
66,"u7",52,22,6
66,"u8",7,4,1
66,"u8",12,21,5
66,"u8",17,43,3
66,"u8",22,118,6
66,"u8",27,69,8
66,"u8",32,97,15
66,"u8",37,72,11
66,"u8",42,36,2
66,"u8",47,49,4
66,"u8",52,21,1
66,"u9",7,6,1
66,"u9",12,17,2
66,"u9",17,129,48
66,"u9",22,115,10
66,"u9",27,44,4
66,"u9",32,15,7
66,"u9",37,4,2
66,"u9",42,8,8
66,"u9",47,14,5
66,"u9",52,14,7
67,"u1",7,2,0
67,"u1",12,10,2
67,"u1",17,31,2
67,"u1",22,109,23
67,"u1",27,103,10
67,"u1",32,97,9
67,"u1",37,83,9
67,"u1",42,24,1
67,"u1",47,7,1
67,"u1",52,6,0
67,"u2",7,2,1
67,"u2",12,11,6
67,"u2",17,53,15
67,"u2",22,89,13
67,"u2",27,55,4
67,"u2",32,27,13
67,"u2",37,16,8
67,"u2",42,15,3
67,"u2",47,9,8
67,"u2",52,0,4
67,"u3",7,2,0
67,"u3",12,5,1
67,"u3",17,14,1
67,"u3",22,49,32
67,"u3",27,51,11
67,"u3",32,98,32
67,"u3",37,17,5
67,"u3",42,19,11
67,"u3",47,23,13
67,"u3",52,60,41
67,"u4",7,2,0
67,"u4",12,11,8
67,"u4",17,29,29
67,"u4",22,99,6
67,"u4",27,40,30
67,"u4",32,75,13
67,"u4",37,66,76
67,"u4",42,66,11
67,"u4",47,24,3
67,"u4",52,32,0
67,"u5",7,4,0
67,"u5",12,17,4
67,"u5",17,66,46
67,"u5",22,135,80
67,"u5",27,180,191
67,"u5",32,88,12
67,"u5",37,24,19
67,"u5",42,24,10
67,"u5",47,9,1
67,"u5",52,7,0
67,"u6",7,0,0
67,"u6",12,7,3
67,"u6",17,13,2
67,"u6",22,82,2
67,"u6",27,47,7
67,"u6",32,34,11
67,"u6",37,29,17
67,"u6",42,7,14
67,"u6",47,7,2
67,"u6",52,1,4
67,"u7",7,12,0
67,"u7",12,44,8
67,"u7",17,72,11
67,"u7",22,75,12
67,"u7",27,132,26
67,"u7",32,52,11
67,"u7",37,27,1
67,"u7",42,2,0
67,"u7",47,6,2
67,"u7",52,6,1
67,"u8",7,2,3
67,"u8",12,17,13
67,"u8",17,50,16
67,"u8",22,73,11
67,"u8",27,149,26
67,"u8",32,105,13
67,"u8",37,28,1
67,"u8",42,49,0
67,"u8",47,23,2
67,"u8",52,20,0
67,"u9",7,2,3
67,"u9",12,16,5
67,"u9",17,20,10
67,"u9",22,57,49
67,"u9",27,141,49
67,"u9",32,46,30
67,"u9",37,80,6
67,"u9",42,72,1
67,"u9",47,56,0
67,"u9",52,134,1
68,"u1",7,3,1
68,"u1",12,9,1
68,"u1",17,16,7
68,"u1",22,88,6
68,"u1",27,73,7
68,"u1",32,51,5
68,"u1",37,71,6
68,"u1",42,52,6
68,"u1",47,34,0
68,"u1",52,15,0
68,"u2",7,3,0
68,"u2",12,6,6
68,"u2",17,36,17
68,"u2",22,112,9
68,"u2",27,175,85
68,"u2",32,215,8
68,"u2",37,112,0
68,"u2",42,147,0
68,"u2",47,32,0
68,"u2",52,23,0
68,"u3",7,7,3
68,"u3",12,6,5
68,"u3",17,9,17
68,"u3",22,76,152
68,"u3",27,62,240
68,"u3",32,96,158
68,"u3",37,141,15
68,"u3",42,69,3
68,"u3",47,33,8
68,"u3",52,39,3
68,"u4",7,4,1
68,"u4",12,12,6
68,"u4",17,39,4
68,"u4",22,129,43
68,"u4",27,242,64
68,"u4",32,162,12
68,"u4",37,69,7
68,"u4",42,18,0
68,"u4",47,16,0
68,"u4",52,22,0
68,"u5",7,0,3
68,"u5",12,18,5
68,"u5",17,162,94
68,"u5",22,199,55
68,"u5",27,74,6
68,"u5",32,9,3
68,"u5",37,10,4
68,"u5",42,14,2
68,"u5",47,12,3
68,"u5",52,10,0
68,"u6",7,5,3
68,"u6",12,32,9
68,"u6",17,242,54
68,"u6",22,215,22
68,"u6",27,288,13
68,"u6",32,146,5
68,"u6",37,63,0
68,"u6",42,77,0
68,"u6",47,27,1
68,"u6",52,12,0
68,"u7",7,5,1
68,"u7",12,14,1
68,"u7",17,17,13
68,"u7",22,27,12
68,"u7",27,58,28
68,"u7",32,47,13
68,"u7",37,61,69
68,"u7",42,69,53
68,"u7",47,83,17
68,"u7",52,65,27
68,"u8",7,2,0
68,"u8",12,7,1
68,"u8",17,26,14
68,"u8",22,62,28
68,"u8",27,114,25
68,"u8",32,178,8
68,"u8",37,114,7
68,"u8",42,30,6
68,"u8",47,14,7
68,"u8",52,9,1
68,"u9",7,1,1
68,"u9",12,2,1
68,"u9",17,47,33
68,"u9",22,262,247
68,"u9",27,173,115
68,"u9",32,32,46
68,"u9",37,3,5
68,"u9",42,5,2
68,"u9",47,0,2
68,"u9",52,1,0
69,"u1",7,8,1
69,"u1",12,22,6
69,"u1",17,56,13
69,"u1",22,134,12
69,"u1",27,177,13
69,"u1",32,84,12
69,"u1",37,61,9
69,"u1",42,5,0
69,"u1",47,8,0
69,"u1",52,6,0
69,"u2",7,2,1
69,"u2",12,4,1
69,"u2",17,6,3
69,"u2",22,10,1
69,"u2",27,30,8
69,"u2",32,28,13
69,"u2",37,124,14
69,"u2",42,130,8
69,"u2",47,114,14
69,"u2",52,37,1
69,"u3",7,6,1
69,"u3",12,19,4
69,"u3",17,22,5
69,"u3",22,75,21
69,"u3",27,143,58
69,"u3",32,156,5
69,"u3",37,137,28
69,"u3",42,42,2
69,"u3",47,14,5
69,"u3",52,9,4
69,"u4",7,2,5
69,"u4",12,14,3
69,"u4",17,14,11
69,"u4",22,69,33
69,"u4",27,94,42
69,"u4",32,121,20
69,"u4",37,172,22
69,"u4",42,122,7
69,"u4",47,91,0
69,"u4",52,30,1
69,"u5",7,4,1
69,"u5",12,5,2
69,"u5",17,8,5
69,"u5",22,31,7
69,"u5",27,66,56
69,"u5",32,76,79
69,"u5",37,110,3
69,"u5",42,62,8
69,"u5",47,30,3
69,"u5",52,12,2
69,"u6",7,3,2
69,"u6",12,17,4
69,"u6",17,32,9
69,"u6",22,123,19
69,"u6",27,87,30
69,"u6",32,72,14
69,"u6",37,17,3
69,"u6",42,44,10
69,"u6",47,20,3
69,"u6",52,14,8
69,"u7",7,0,1
69,"u7",12,3,9
69,"u7",17,12,4
69,"u7",22,28,3
69,"u7",27,37,2
69,"u7",32,43,4
69,"u7",37,47,24
69,"u7",42,69,5
69,"u7",47,92,8
69,"u7",52,91,2
69,"u8",7,4,1
69,"u8",12,5,9
69,"u8",17,25,7
69,"u8",22,140,3
69,"u8",27,98,17
69,"u8",32,54,6
69,"u8",37,117,10
69,"u8",42,95,4
69,"u8",47,33,1
69,"u8",52,4,0
69,"u9",7,0,2
69,"u9",12,3,1
69,"u9",17,8,8
69,"u9",22,23,15
69,"u9",27,36,12
69,"u9",32,24,1
69,"u9",37,43,11
69,"u9",42,43,3
69,"u9",47,39,7
69,"u9",52,78,2
70,"u1",7,1,1
70,"u1",12,2,3
70,"u1",17,29,33
70,"u1",22,105,169
70,"u1",27,103,75
70,"u1",32,43,23
70,"u1",37,12,25
70,"u1",42,13,11
70,"u1",47,13,0
70,"u1",52,6,5
70,"u2",7,4,0
70,"u2",12,5,4
70,"u2",17,42,11
70,"u2",22,34,20
70,"u2",27,329,61
70,"u2",32,111,102
70,"u2",37,72,6
70,"u2",42,34,14
70,"u2",47,27,2
70,"u2",52,8,3
70,"u3",7,3,0
70,"u3",12,10,1
70,"u3",17,23,7
70,"u3",22,93,19
70,"u3",27,84,41
70,"u3",32,41,28
70,"u3",37,65,8
70,"u3",42,22,3
70,"u3",47,21,10
70,"u3",52,7,2
70,"u4",7,6,1
70,"u4",12,14,9
70,"u4",17,49,24
70,"u4",22,140,80
70,"u4",27,259,115
70,"u4",32,55,32
70,"u4",37,35,7
70,"u4",42,43,5
70,"u4",47,41,4
70,"u4",52,25,1
70,"u5",7,0,0
70,"u5",12,4,3
70,"u5",17,8,4
70,"u5",22,16,20
70,"u5",27,48,11
70,"u5",32,66,94
70,"u5",37,68,65
70,"u5",42,33,9
70,"u5",47,83,17
70,"u5",52,46,27
70,"u6",7,0,1
70,"u6",12,3,4
70,"u6",17,42,3
70,"u6",22,149,9
70,"u6",27,61,29
70,"u6",32,162,25
70,"u6",37,55,6
70,"u6",42,18,2
70,"u6",47,13,3
70,"u6",52,3,1
70,"u7",7,2,0
70,"u7",12,5,1
70,"u7",17,16,6
70,"u7",22,85,3
70,"u7",27,106,25
70,"u7",32,86,8
70,"u7",37,14,15
70,"u7",42,8,2
70,"u7",47,35,3
70,"u7",52,49,3
70,"u8",7,3,2
70,"u8",12,9,1
70,"u8",17,15,66
70,"u8",22,121,67
70,"u8",27,100,11
70,"u8",32,264,32
70,"u8",37,108,1
70,"u8",42,42,2
70,"u8",47,39,0
70,"u8",52,13,0
70,"u9",7,4,0
70,"u9",12,13,5
70,"u9",17,42,1
70,"u9",22,41,11
70,"u9",27,35,7
70,"u9",32,44,33
70,"u9",37,46,19
70,"u9",42,36,8
70,"u9",47,23,17
70,"u9",52,104,6
71,"u1",7,6,3
71,"u1",12,13,9
71,"u1",17,118,30
71,"u1",22,352,16
71,"u1",27,60,38
71,"u1",32,38,0
71,"u1",37,17,12
71,"u1",42,24,3
71,"u1",47,19,1
71,"u1",52,20,0
71,"u2",7,2,2
71,"u2",12,16,1
71,"u2",17,16,5
71,"u2",22,76,20
71,"u2",27,53,43
71,"u2",32,94,34
71,"u2",37,76,5
71,"u2",42,23,2
71,"u2",47,12,1
71,"u2",52,11,0
71,"u3",7,4,0
71,"u3",12,8,0
71,"u3",17,65,18
71,"u3",22,174,241
71,"u3",27,71,62
71,"u3",32,39,77
71,"u3",37,13,6
71,"u3",42,4,18
71,"u3",47,7,23
71,"u3",52,7,13
71,"u4",7,5,0
71,"u4",12,9,1
71,"u4",17,33,17
71,"u4",22,63,73
71,"u4",27,153,75
71,"u4",32,108,17
71,"u4",37,48,13
71,"u4",42,52,1
71,"u4",47,18,1
71,"u4",52,4,2
71,"u5",7,3,2
71,"u5",12,8,3
71,"u5",17,24,5
71,"u5",22,31,26
71,"u5",27,185,26
71,"u5",32,80,74
71,"u5",37,73,39
71,"u5",42,13,4
71,"u5",47,17,8
71,"u5",52,9,1
71,"u6",7,2,2
71,"u6",12,5,2
71,"u6",17,23,8
71,"u6",22,39,16
71,"u6",27,164,21
71,"u6",32,101,31
71,"u6",37,82,10
71,"u6",42,28,2
71,"u6",47,31,4
71,"u6",52,99,0
71,"u7",7,1,2
71,"u7",12,29,6
71,"u7",17,54,39
71,"u7",22,136,11
71,"u7",27,150,36
71,"u7",32,16,22
71,"u7",37,29,39
71,"u7",42,16,8
71,"u7",47,8,8
71,"u7",52,5,4
71,"u8",7,4,0
71,"u8",12,12,1
71,"u8",17,43,3
71,"u8",22,187,45
71,"u8",27,138,75
71,"u8",32,72,49
71,"u8",37,77,18
71,"u8",42,59,15
71,"u8",47,68,16
71,"u8",52,21,10
71,"u9",7,4,2
71,"u9",12,22,3
71,"u9",17,66,29
71,"u9",22,171,60
71,"u9",27,294,204
71,"u9",32,90,17
71,"u9",37,54,2
71,"u9",42,16,1
71,"u9",47,23,0
71,"u9",52,25,1
72,"u1",7,2,1
72,"u1",12,9,0
72,"u1",17,76,8
72,"u1",22,93,68
72,"u1",27,84,31
72,"u1",32,48,7
72,"u1",37,17,7
72,"u1",42,30,38
72,"u1",47,31,14
72,"u1",52,34,7
72,"u2",7,1,0
72,"u2",12,10,2
72,"u2",17,34,60
72,"u2",22,89,69
72,"u2",27,211,132
72,"u2",32,577,11
72,"u2",37,177,3
72,"u2",42,69,1
72,"u2",47,67,0
72,"u2",52,34,0
72,"u3",7,8,2
72,"u3",12,27,5
72,"u3",17,112,30
72,"u3",22,42,13
72,"u3",27,34,26
72,"u3",32,45,15
72,"u3",37,51,10
72,"u3",42,32,11
72,"u3",47,41,2
72,"u3",52,16,2
72,"u4",7,2,1
72,"u4",12,4,7
72,"u4",17,12,2
72,"u4",22,61,33
72,"u4",27,88,17
72,"u4",32,101,48
72,"u4",37,18,5
72,"u4",42,44,5
72,"u4",47,6,9
72,"u4",52,18,2
72,"u5",7,4,1
72,"u5",12,13,6
72,"u5",17,57,2
72,"u5",22,67,16
72,"u5",27,35,44
72,"u5",32,20,4
72,"u5",37,15,20
72,"u5",42,25,3
72,"u5",47,19,4
72,"u5",52,21,2
72,"u6",7,2,0
72,"u6",12,6,5
72,"u6",17,58,16
72,"u6",22,101,50
72,"u6",27,114,23
72,"u6",32,94,15
72,"u6",37,43,2
72,"u6",42,36,2
72,"u6",47,2,2
72,"u6",52,16,0
72,"u7",7,2,0
72,"u7",12,11,11
72,"u7",17,56,38
72,"u7",22,103,55
72,"u7",27,98,22
72,"u7",32,89,10
72,"u7",37,93,1
72,"u7",42,35,1
72,"u7",47,14,0
72,"u7",52,2,0
72,"u8",7,1,1
72,"u8",12,10,3
72,"u8",17,20,47
72,"u8",22,42,36
72,"u8",27,50,35
72,"u8",32,70,55
72,"u8",37,32,66
72,"u8",42,44,27
72,"u8",47,15,18
72,"u8",52,10,20
72,"u9",7,0,2
72,"u9",12,11,0
72,"u9",17,31,17
72,"u9",22,116,9
72,"u9",27,97,72
72,"u9",32,91,40
72,"u9",37,73,47
72,"u9",42,62,12
72,"u9",47,16,0
72,"u9",52,17,10
73,"u1",7,0,0
73,"u1",12,2,10
73,"u1",17,20,14
73,"u1",22,44,18
73,"u1",27,96,9
73,"u1",32,33,39
73,"u1",37,44,7
73,"u1",42,69,11
73,"u1",47,104,5
73,"u1",52,38,9
73,"u2",7,3,3
73,"u2",12,20,3
73,"u2",17,12,7
73,"u2",22,102,73
73,"u2",27,106,40
73,"u2",32,209,30
73,"u2",37,74,15
73,"u2",42,32,10
73,"u2",47,20,1
73,"u2",52,4,0
73,"u3",7,2,1
73,"u3",12,13,10
73,"u3",17,78,13
73,"u3",22,93,16
73,"u3",27,100,56
73,"u3",32,25,23
73,"u3",37,11,20
73,"u3",42,64,11
73,"u3",47,25,16
73,"u3",52,24,8
73,"u4",7,2,2
73,"u4",12,12,6
73,"u4",17,12,4
73,"u4",22,95,5
73,"u4",27,254,3
73,"u4",32,59,17
73,"u4",37,90,2
73,"u4",42,24,8
73,"u4",47,15,1
73,"u4",52,8,1
73,"u5",7,2,0
73,"u5",12,9,6
73,"u5",17,26,9
73,"u5",22,62,44
73,"u5",27,87,18
73,"u5",32,151,52
73,"u5",37,42,4
73,"u5",42,25,4
73,"u5",47,16,7
73,"u5",52,25,14
73,"u6",7,2,0
73,"u6",12,6,0
73,"u6",17,21,23
73,"u6",22,144,53
73,"u6",27,164,77
73,"u6",32,69,100
73,"u6",37,46,31
73,"u6",42,12,12
73,"u6",47,3,2
73,"u6",52,1,7
73,"u7",7,7,4
73,"u7",12,33,15
73,"u7",17,32,14
73,"u7",22,67,68
73,"u7",27,138,29
73,"u7",32,48,11
73,"u7",37,73,4
73,"u7",42,15,5
73,"u7",47,20,4
73,"u7",52,6,1
73,"u8",7,2,4
73,"u8",12,11,3
73,"u8",17,35,28
73,"u8",22,77,42
73,"u8",27,61,38
73,"u8",32,46,8
73,"u8",37,53,9
73,"u8",42,72,6
73,"u8",47,77,7
73,"u8",52,22,8
73,"u9",7,3,0
73,"u9",12,8,6
73,"u9",17,40,3
73,"u9",22,64,5
73,"u9",27,90,5
73,"u9",32,102,2
73,"u9",37,36,0
73,"u9",42,58,2
73,"u9",47,57,1
73,"u9",52,28,1
74,"u1",7,5,1
74,"u1",12,13,1
74,"u1",17,32,14
74,"u1",22,30,13
74,"u1",27,41,21
74,"u1",32,44,11
74,"u1",37,114,10
74,"u1",42,64,4
74,"u1",47,27,2
74,"u1",52,15,1
74,"u2",7,2,0
74,"u2",12,3,0
74,"u2",17,31,1
74,"u2",22,64,71
74,"u2",27,133,73
74,"u2",32,97,48
74,"u2",37,97,23
74,"u2",42,113,3
74,"u2",47,48,3
74,"u2",52,17,1
74,"u3",7,4,1
74,"u3",12,7,4
74,"u3",17,58,11
74,"u3",22,128,16
74,"u3",27,171,13
74,"u3",32,30,16
74,"u3",37,11,3
74,"u3",42,12,0
74,"u3",47,9,5
74,"u3",52,22,2
74,"u4",7,2,0
74,"u4",12,14,2
74,"u4",17,27,9
74,"u4",22,81,34
74,"u4",27,80,24
74,"u4",32,57,20
74,"u4",37,35,4
74,"u4",42,120,17
74,"u4",47,51,7
74,"u4",52,34,1
74,"u5",7,3,1
74,"u5",12,6,2
74,"u5",17,54,2
74,"u5",22,42,18
74,"u5",27,49,35
74,"u5",32,52,52
74,"u5",37,33,0
74,"u5",42,44,3
74,"u5",47,27,31
74,"u5",52,16,8
74,"u6",7,2,1
74,"u6",12,12,1
74,"u6",17,13,20
74,"u6",22,102,33
74,"u6",27,204,52
74,"u6",32,198,17
74,"u6",37,49,2
74,"u6",42,18,2
74,"u6",47,6,3
74,"u6",52,35,4
74,"u7",7,4,2
74,"u7",12,10,23
74,"u7",17,10,5
74,"u7",22,29,62
74,"u7",27,139,37
74,"u7",32,35,48
74,"u7",37,78,38
74,"u7",42,108,35
74,"u7",47,33,17
74,"u7",52,24,6
74,"u8",7,7,0
74,"u8",12,22,4
74,"u8",17,160,1
74,"u8",22,109,15
74,"u8",27,90,5
74,"u8",32,111,1
74,"u8",37,23,0
74,"u8",42,30,1
74,"u8",47,9,2
74,"u8",52,19,0
74,"u9",7,5,0
74,"u9",12,12,0
74,"u9",17,27,0
74,"u9",22,13,7
74,"u9",27,149,26
74,"u9",32,68,33
74,"u9",37,134,14
74,"u9",42,65,43
74,"u9",47,6,3
74,"u9",52,6,8
75,"u1",7,2,0
75,"u1",12,8,8
75,"u1",17,40,18
75,"u1",22,88,35
75,"u1",27,43,41
75,"u1",32,56,65
75,"u1",37,29,21
75,"u1",42,45,24
75,"u1",47,34,29
75,"u1",52,39,4
75,"u2",7,4,2
75,"u2",12,4,6
75,"u2",17,2,2
75,"u2",22,0,10
75,"u2",27,37,19
75,"u2",32,44,16
75,"u2",37,91,16
75,"u2",42,117,47
75,"u2",47,65,9
75,"u2",52,52,10
75,"u3",7,3,6
75,"u3",12,31,1
75,"u3",17,165,21
75,"u3",22,179,35
75,"u3",27,70,12
75,"u3",32,43,9
75,"u3",37,51,0
75,"u3",42,20,1
75,"u3",47,11,1
75,"u3",52,7,1
75,"u4",7,1,2
75,"u4",12,2,3
75,"u4",17,3,10
75,"u4",22,16,34
75,"u4",27,24,38
75,"u4",32,31,63
75,"u4",37,67,10
75,"u4",42,94,61
75,"u4",47,43,38
75,"u4",52,42,4
75,"u5",7,4,0
75,"u5",12,23,3
75,"u5",17,191,49
75,"u5",22,158,8
75,"u5",27,113,4
75,"u5",32,31,3
75,"u5",37,6,3
75,"u5",42,2,0
75,"u5",47,1,2
75,"u5",52,1,0
75,"u6",7,3,1
75,"u6",12,5,5
75,"u6",17,23,24
75,"u6",22,36,39
75,"u6",27,59,34
75,"u6",32,103,31
75,"u6",37,85,16
75,"u6",42,528,17
75,"u6",47,111,1
75,"u6",52,49,0
75,"u7",7,2,1
75,"u7",12,4,4
75,"u7",17,19,30
75,"u7",22,55,24
75,"u7",27,101,34
75,"u7",32,60,29
75,"u7",37,50,65
75,"u7",42,98,24
75,"u7",47,35,5
75,"u7",52,53,1
75,"u8",7,3,0
75,"u8",12,7,2
75,"u8",17,5,0
75,"u8",22,3,5
75,"u8",27,0,5
75,"u8",32,6,2
75,"u8",37,31,0
75,"u8",42,40,0
75,"u8",47,53,8
75,"u8",52,21,11
75,"u9",7,4,0
75,"u9",12,11,5
75,"u9",17,24,15
75,"u9",22,43,24
75,"u9",27,63,40
75,"u9",32,54,90
75,"u9",37,220,22
75,"u9",42,76,10
75,"u9",47,30,3
75,"u9",52,13,7
76,"u1",7,4,0
76,"u1",12,21,5
76,"u1",17,27,11
76,"u1",22,121,28
76,"u1",27,175,9
76,"u1",32,101,14
76,"u1",37,27,7
76,"u1",42,9,0
76,"u1",47,10,1
76,"u1",52,7,2
76,"u2",7,2,1
76,"u2",12,10,9
76,"u2",17,36,4
76,"u2",22,47,96
76,"u2",27,63,62
76,"u2",32,20,24
76,"u2",37,29,79
76,"u2",42,51,2
76,"u2",47,28,2
76,"u2",52,10,8
76,"u3",7,1,0
76,"u3",12,7,1
76,"u3",17,19,5
76,"u3",22,30,13
76,"u3",27,101,31
76,"u3",32,144,3
76,"u3",37,128,3
76,"u3",42,64,0
76,"u3",47,86,0
76,"u3",52,42,0
76,"u4",7,4,0
76,"u4",12,2,5
76,"u4",17,52,1
76,"u4",22,189,36
76,"u4",27,158,21
76,"u4",32,68,4
76,"u4",37,40,4
76,"u4",42,13,1
76,"u4",47,50,0
76,"u4",52,29,0
76,"u5",7,3,4
76,"u5",12,18,8
76,"u5",17,56,35
76,"u5",22,148,154
76,"u5",27,114,70
76,"u5",32,54,11
76,"u5",37,18,9
76,"u5",42,17,10
76,"u5",47,5,2
76,"u5",52,4,2
76,"u6",7,1,2
76,"u6",12,13,0
76,"u6",17,25,28
76,"u6",22,99,95
76,"u6",27,46,81
76,"u6",32,66,45
76,"u6",37,33,104
76,"u6",42,65,16
76,"u6",47,45,38
76,"u6",52,36,5
76,"u7",7,5,2
76,"u7",12,7,4
76,"u7",17,37,0
76,"u7",22,67,13
76,"u7",27,31,3
76,"u7",32,28,0
76,"u7",37,26,4
76,"u7",42,22,2
76,"u7",47,31,0
76,"u7",52,10,2
76,"u8",7,2,2
76,"u8",12,13,7
76,"u8",17,24,3
76,"u8",22,182,49
76,"u8",27,357,53
76,"u8",32,99,20
76,"u8",37,29,11
76,"u8",42,2,1
76,"u8",47,3,3
76,"u8",52,3,0
76,"u9",7,6,0
76,"u9",12,29,21
76,"u9",17,142,48
76,"u9",22,323,10
76,"u9",27,165,0
76,"u9",32,48,5
76,"u9",37,12,0
76,"u9",42,7,0
76,"u9",47,5,0
76,"u9",52,1,0
77,"u1",7,1,1
77,"u1",12,8,4
77,"u1",17,15,52
77,"u1",22,262,47
77,"u1",27,99,20
77,"u1",32,33,19
77,"u1",37,77,5
77,"u1",42,59,3
77,"u1",47,48,2
77,"u1",52,41,0
77,"u2",7,3,1
77,"u2",12,2,6
77,"u2",17,8,6
77,"u2",22,25,22
77,"u2",27,33,20
77,"u2",32,53,40
77,"u2",37,116,50
77,"u2",42,75,138
77,"u2",47,67,10
77,"u2",52,33,5
77,"u3",7,4,3
77,"u3",12,31,5
77,"u3",17,124,59
77,"u3",22,179,21
77,"u3",27,82,22
77,"u3",32,56,2
77,"u3",37,28,2
77,"u3",42,6,1
77,"u3",47,16,0
77,"u3",52,28,0
77,"u4",7,3,3
77,"u4",12,2,1
77,"u4",17,43,8
77,"u4",22,34,5
77,"u4",27,74,3
77,"u4",32,108,6
77,"u4",37,53,4
77,"u4",42,20,1
77,"u4",47,12,3
77,"u4",52,2,4
77,"u5",7,5,2
77,"u5",12,28,1
77,"u5",17,60,20
77,"u5",22,177,4
77,"u5",27,64,11
77,"u5",32,24,2
77,"u5",37,13,3
77,"u5",42,10,2
77,"u5",47,21,1
77,"u5",52,26,2
77,"u6",7,7,0
77,"u6",12,5,2
77,"u6",17,14,0
77,"u6",22,9,8
77,"u6",27,13,193
77,"u6",32,41,103
77,"u6",37,41,19
77,"u6",42,34,71
77,"u6",47,16,17
77,"u6",52,28,13
77,"u7",7,4,0
77,"u7",12,12,7
77,"u7",17,19,13
77,"u7",22,150,15
77,"u7",27,170,40
77,"u7",32,124,30
77,"u7",37,20,7
77,"u7",42,6,15
77,"u7",47,8,0
77,"u7",52,10,1
77,"u8",7,4,1
77,"u8",12,19,0
77,"u8",17,20,2
77,"u8",22,25,6
77,"u8",27,106,6
77,"u8",32,74,3
77,"u8",37,86,5
77,"u8",42,61,1
77,"u8",47,25,0
77,"u8",52,16,1
77,"u9",7,3,2
77,"u9",12,12,3
77,"u9",17,40,3
77,"u9",22,65,19
77,"u9",27,62,54
77,"u9",32,131,55
77,"u9",37,48,41
77,"u9",42,73,24
77,"u9",47,79,18
77,"u9",52,64,4
78,"u1",7,4,0
78,"u1",12,15,0
78,"u1",17,37,22
78,"u1",22,195,61
78,"u1",27,103,22
78,"u1",32,124,15
78,"u1",37,122,1
78,"u1",42,36,1
78,"u1",47,18,1
78,"u1",52,13,2
78,"u2",7,6,1
78,"u2",12,18,2
78,"u2",17,144,20
78,"u2",22,271,82
78,"u2",27,175,17
78,"u2",32,47,47
78,"u2",37,24,11
78,"u2",42,22,1
78,"u2",47,11,0
78,"u2",52,5,1
78,"u3",7,9,2
78,"u3",12,20,4
78,"u3",17,39,35
78,"u3",22,20,14
78,"u3",27,88,12
78,"u3",32,50,27
78,"u3",37,70,29
78,"u3",42,23,3
78,"u3",47,22,3
78,"u3",52,13,5
78,"u4",7,2,2
78,"u4",12,11,11
78,"u4",17,27,7
78,"u4",22,23,42
78,"u4",27,52,46
78,"u4",32,41,62
78,"u4",37,54,40
78,"u4",42,16,29
78,"u4",47,6,6
78,"u4",52,6,7
78,"u5",7,5,0
78,"u5",12,33,5
78,"u5",17,201,7
78,"u5",22,220,32
78,"u5",27,58,13
78,"u5",32,27,3
78,"u5",37,17,1
78,"u5",42,4,0
78,"u5",47,3,0
78,"u5",52,0,0
