"b","unit","day","dentadult"
98,"u8",52,25
98,"u9",7,3
98,"u9",12,6
98,"u9",17,11
98,"u9",22,73
98,"u9",27,126
98,"u9",32,119
98,"u9",37,73
98,"u9",42,100
98,"u9",47,109
98,"u9",52,92
98,"u10",7,1
98,"u10",12,21
98,"u10",17,75
98,"u10",22,122
98,"u10",27,114
98,"u10",32,84
98,"u10",37,334
98,"u10",42,265
98,"u10",47,83
98,"u10",52,117
99,"u1",7,3
99,"u1",12,23
99,"u1",17,18
99,"u1",22,92
99,"u1",27,141
99,"u1",32,211
99,"u1",37,49
99,"u1",42,20
99,"u1",47,138
99,"u1",52,67
99,"u2",7,10
99,"u2",12,13
99,"u2",17,104
99,"u2",22,143
99,"u2",27,124
99,"u2",32,102
99,"u2",37,47
99,"u2",42,15
99,"u2",47,18
99,"u2",52,41
99,"u3",7,1
99,"u3",12,7
99,"u3",17,67
99,"u3",22,232
99,"u3",27,211
99,"u3",32,197
99,"u3",37,127
99,"u3",42,347
99,"u3",47,217
99,"u3",52,273
99,"u4",7,7
99,"u4",12,14
99,"u4",17,20
99,"u4",22,21
99,"u4",27,89
99,"u4",32,187
99,"u4",37,89
99,"u4",42,116
99,"u4",47,74
99,"u4",52,191
99,"u5",7,3
99,"u5",12,4
99,"u5",17,53
99,"u5",22,168
99,"u5",27,96
99,"u5",32,47
99,"u5",37,47
99,"u5",42,20
99,"u5",47,7
99,"u5",52,19
99,"u6",7,5
99,"u6",12,17
99,"u6",17,25
99,"u6",22,107
99,"u6",27,189
99,"u6",32,227
99,"u6",37,147
99,"u6",42,64
99,"u6",47,39
99,"u6",52,31
99,"u7",7,7
99,"u7",12,49
99,"u7",17,173
99,"u7",22,58
99,"u7",27,105
99,"u7",32,106
99,"u7",37,83
99,"u7",42,29
99,"u7",47,16
99,"u7",52,46
99,"u8",7,1
99,"u8",12,9
99,"u8",17,26
99,"u8",22,50
99,"u8",27,124
99,"u8",32,148
99,"u8",37,144
99,"u8",42,11
99,"u8",47,10
99,"u8",52,7
99,"u9",7,3
99,"u9",12,22
99,"u9",17,46
99,"u9",22,88
99,"u9",27,257
99,"u9",32,299
99,"u9",37,171
99,"u9",42,74
99,"u9",47,87
99,"u9",52,11
99,"u10",7,7
99,"u10",12,19
99,"u10",17,78
99,"u10",22,596
99,"u10",27,321
99,"u10",32,217
99,"u10",37,20
99,"u10",42,29
99,"u10",47,40
99,"u10",52,29
100,"u1",7,4
100,"u1",12,6
100,"u1",17,29
100,"u1",22,54
100,"u1",27,45
100,"u1",32,88
100,"u1",37,77
100,"u1",42,337
100,"u1",47,310
100,"u1",52,95
100,"u2",7,3
100,"u2",12,37
100,"u2",17,53
100,"u2",22,155
100,"u2",27,96
100,"u2",32,171
100,"u2",37,102
100,"u2",42,42
100,"u2",47,43
100,"u2",52,99
100,"u3",7,3
100,"u3",12,16
100,"u3",17,31
100,"u3",22,36
100,"u3",27,91
100,"u3",32,82
100,"u3",37,70
100,"u3",42,123
100,"u3",47,58
100,"u3",52,20
100,"u4",7,3
100,"u4",12,6
100,"u4",17,5
100,"u4",22,41
100,"u4",27,236
100,"u4",32,103
100,"u4",37,159
100,"u4",42,207
100,"u4",47,73
100,"u4",52,32
100,"u5",7,4
100,"u5",12,24
100,"u5",17,80
100,"u5",22,178
100,"u5",27,127
100,"u5",32,221
100,"u5",37,573
100,"u5",42,194
100,"u5",47,119
100,"u5",52,110
100,"u6",7,2
100,"u6",12,10
100,"u6",17,76
100,"u6",22,174
100,"u6",27,85
100,"u6",32,76
100,"u6",37,117
100,"u6",42,41
100,"u6",47,32
100,"u6",52,74
100,"u7",7,9
100,"u7",12,19
100,"u7",17,24
100,"u7",22,42
100,"u7",27,119
100,"u7",32,102
100,"u7",37,81
100,"u7",42,108
100,"u7",47,111
100,"u7",52,73
100,"u8",7,2
100,"u8",12,14
100,"u8",17,26
100,"u8",22,69
100,"u8",27,146
100,"u8",32,474
100,"u8",37,175
100,"u8",42,208
100,"u8",47,33
100,"u8",52,41
100,"u9",7,2
100,"u9",12,11
100,"u9",17,41
100,"u9",22,149
100,"u9",27,158
100,"u9",32,138
100,"u9",37,73
100,"u9",42,20
100,"u9",47,121
100,"u9",52,75
100,"u10",7,4
100,"u10",12,5
100,"u10",17,43
100,"u10",22,307
100,"u10",27,172
100,"u10",32,222
100,"u10",37,151
100,"u10",42,62
100,"u10",47,48
100,"u10",52,84
