"b","unit","day","lumadult"
70,"u9",27,15
70,"u9",32,5
70,"u9",37,109
70,"u9",42,78
70,"u9",47,74
70,"u9",52,6
70,"u10",7,2
70,"u10",12,2
70,"u10",17,5
70,"u10",22,5
70,"u10",27,49
70,"u10",32,42
70,"u10",37,35
70,"u10",42,38
70,"u10",47,3
70,"u10",52,31
71,"u1",7,5
71,"u1",12,6
71,"u1",17,2
71,"u1",22,10
71,"u1",27,3
71,"u1",32,22
71,"u1",37,34
71,"u1",42,34
71,"u1",47,20
71,"u1",52,188
71,"u2",7,1
71,"u2",12,13
71,"u2",17,13
71,"u2",22,17
71,"u2",27,9
71,"u2",32,39
71,"u2",37,4
71,"u2",42,11
71,"u2",47,43
71,"u2",52,31
71,"u3",7,3
71,"u3",12,3
71,"u3",17,8
71,"u3",22,31
71,"u3",27,16
71,"u3",32,27
71,"u3",37,9
71,"u3",42,19
71,"u3",47,14
71,"u3",52,30
71,"u4",7,1
71,"u4",12,4
71,"u4",17,5
71,"u4",22,83
71,"u4",27,116
71,"u4",32,38
71,"u4",37,32
71,"u4",42,32
71,"u4",47,22
71,"u4",52,43
71,"u5",7,2
71,"u5",12,1
71,"u5",17,0
71,"u5",22,7
71,"u5",27,30
71,"u5",32,78
71,"u5",37,68
71,"u5",42,20
71,"u5",47,103
71,"u5",52,25
71,"u6",7,5
71,"u6",12,7
71,"u6",17,12
71,"u6",22,17
71,"u6",27,81
71,"u6",32,126
71,"u6",37,99
71,"u6",42,61
71,"u6",47,31
71,"u6",52,34
71,"u7",7,5
71,"u7",12,9
71,"u7",17,3
71,"u7",22,48
71,"u7",27,66
71,"u7",32,66
71,"u7",37,69
71,"u7",42,79
71,"u7",47,15
71,"u7",52,8
71,"u8",7,2
71,"u8",12,26
71,"u8",17,3
71,"u8",22,30
71,"u8",27,27
71,"u8",32,67
71,"u8",37,24
71,"u8",42,12
71,"u8",47,3
71,"u8",52,6
71,"u9",7,1
71,"u9",12,1
71,"u9",17,2
71,"u9",22,3
71,"u9",27,6
71,"u9",32,14
71,"u9",37,5
71,"u9",42,9
71,"u9",47,4
71,"u9",52,8
71,"u10",7,5
71,"u10",12,8
71,"u10",17,22
71,"u10",22,10
71,"u10",27,38
71,"u10",32,14
71,"u10",37,18
71,"u10",42,2
71,"u10",47,3
71,"u10",52,11
72,"u1",7,1
72,"u1",12,4
72,"u1",17,15
72,"u1",22,29
72,"u1",27,14
72,"u1",32,128
72,"u1",37,60
72,"u1",42,39
72,"u1",47,5
72,"u1",52,5
72,"u2",7,0
72,"u2",12,10
72,"u2",17,12
72,"u2",22,12
72,"u2",27,34
72,"u2",32,21
72,"u2",37,15
72,"u2",42,25
72,"u2",47,40
72,"u2",52,0
72,"u3",7,2
72,"u3",12,1
72,"u3",17,6
72,"u3",22,48
72,"u3",27,51
72,"u3",32,23
72,"u3",37,75
72,"u3",42,28
72,"u3",47,28
72,"u3",52,8
72,"u4",7,2
72,"u4",12,0
72,"u4",17,2
72,"u4",22,2
72,"u4",27,13
72,"u4",32,68
72,"u4",37,47
72,"u4",42,38
72,"u4",47,60
72,"u4",52,26
72,"u5",7,5
72,"u5",12,13
72,"u5",17,163
72,"u5",22,125
72,"u5",27,44
72,"u5",32,181
72,"u5",37,46
72,"u5",42,32
72,"u5",47,8
72,"u5",52,4
72,"u6",7,6
72,"u6",12,18
72,"u6",17,120
72,"u6",22,342
72,"u6",27,121
72,"u6",32,96
72,"u6",37,12
72,"u6",42,39
72,"u6",47,10
72,"u6",52,9
72,"u7",7,1
72,"u7",12,2
72,"u7",17,14
72,"u7",22,21
72,"u7",27,135
72,"u7",32,98
72,"u7",37,8
72,"u7",42,120
72,"u7",47,41
72,"u7",52,53
72,"u8",7,2
72,"u8",12,4
72,"u8",17,0
72,"u8",22,26
72,"u8",27,15
72,"u8",32,122
72,"u8",37,218
72,"u8",42,28
72,"u8",47,6
72,"u8",52,1
72,"u9",7,3
72,"u9",12,22
72,"u9",17,116
72,"u9",22,89
72,"u9",27,64
72,"u9",32,43
72,"u9",37,29
72,"u9",42,11
72,"u9",47,7
72,"u9",52,6
72,"u10",7,2
72,"u10",12,1
72,"u10",17,1
72,"u10",22,0
72,"u10",27,55
72,"u10",32,22
72,"u10",37,6
72,"u10",42,28
72,"u10",47,55
72,"u10",52,21
73,"u1",7,4
73,"u1",12,4
73,"u1",17,8
73,"u1",22,38
73,"u1",27,28
73,"u1",32,29
73,"u1",37,39
73,"u1",42,36
73,"u1",47,8
73,"u1",52,158
73,"u2",7,3
73,"u2",12,6
73,"u2",17,38
73,"u2",22,86
73,"u2",27,65
73,"u2",32,62
73,"u2",37,9
73,"u2",42,20
73,"u2",47,20
73,"u2",52,6
73,"u3",7,0
73,"u3",12,3
73,"u3",17,3
73,"u3",22,20
73,"u3",27,53
73,"u3",32,38
73,"u3",37,238
73,"u3",42,242
73,"u3",47,66
73,"u3",52,5
73,"u4",7,1
73,"u4",12,1
73,"u4",17,2
73,"u4",22,9
73,"u4",27,8
73,"u4",32,4
73,"u4",37,11
73,"u4",42,33
73,"u4",47,6
73,"u4",52,21
73,"u5",7,2
73,"u5",12,36
73,"u5",17,29
73,"u5",22,162
73,"u5",27,74
73,"u5",32,53
73,"u5",37,16
73,"u5",42,4
73,"u5",47,12
73,"u5",52,13
73,"u6",7,0
73,"u6",12,5
73,"u6",17,3
73,"u6",22,20
73,"u6",27,11
73,"u6",32,6
73,"u6",37,10
73,"u6",42,27
73,"u6",47,49
73,"u6",52,235
73,"u7",7,5
73,"u7",12,2
73,"u7",17,5
73,"u7",22,53
73,"u7",27,48
73,"u7",32,61
73,"u7",37,11
73,"u7",42,48
73,"u7",47,56
73,"u7",52,13
73,"u8",7,3
73,"u8",12,3
73,"u8",17,26
73,"u8",22,9
73,"u8",27,29
73,"u8",32,36
73,"u8",37,56
73,"u8",42,88
73,"u8",47,30
73,"u8",52,34
73,"u9",7,2
73,"u9",12,3
73,"u9",17,11
73,"u9",22,5
73,"u9",27,9
73,"u9",32,20
73,"u9",37,55
73,"u9",42,37
73,"u9",47,88
73,"u9",52,49
73,"u10",7,3
73,"u10",12,12
73,"u10",17,2
73,"u10",22,1
73,"u10",27,4
73,"u10",32,4
73,"u10",37,36
73,"u10",42,57
73,"u10",47,39
73,"u10",52,11
74,"u1",7,7
74,"u1",12,2
74,"u1",17,19
74,"u1",22,16
74,"u1",27,188
74,"u1",32,48
74,"u1",37,15
74,"u1",42,63
74,"u1",47,27
74,"u1",52,12
74,"u2",7,4
74,"u2",12,1
74,"u2",17,3
74,"u2",22,44
74,"u2",27,8
74,"u2",32,14
74,"u2",37,11
74,"u2",42,19
74,"u2",47,43
74,"u2",52,14
74,"u3",7,0
74,"u3",12,2
74,"u3",17,45
74,"u3",22,73
74,"u3",27,58
74,"u3",32,83
74,"u3",37,36
74,"u3",42,43
74,"u3",47,2
74,"u3",52,28
74,"u4",7,6
74,"u4",12,4
74,"u4",17,81
74,"u4",22,105
74,"u4",27,48
74,"u4",32,36
74,"u4",37,101
74,"u4",42,7
74,"u4",47,37
74,"u4",52,10
74,"u5",7,8
74,"u5",12,4
74,"u5",17,27
74,"u5",22,39
74,"u5",27,23
74,"u5",32,21
74,"u5",37,161
74,"u5",42,83
74,"u5",47,22
74,"u5",52,4
74,"u6",7,1
74,"u6",12,7
74,"u6",17,2
74,"u6",22,19
74,"u6",27,12
74,"u6",32,26
74,"u6",37,10
74,"u6",42,8
74,"u6",47,12
74,"u6",52,10
74,"u7",7,0
74,"u7",12,3
74,"u7",17,17
74,"u7",22,59
74,"u7",27,79
74,"u7",32,97
74,"u7",37,47
74,"u7",42,20
74,"u7",47,18
74,"u7",52,5
74,"u8",7,4
74,"u8",12,18
74,"u8",17,23
74,"u8",22,58
74,"u8",27,48
74,"u8",32,356
74,"u8",37,36
74,"u8",42,30
74,"u8",47,12
74,"u8",52,36
74,"u9",7,2
74,"u9",12,16
74,"u9",17,3
74,"u9",22,6
74,"u9",27,38
74,"u9",32,11
74,"u9",37,62
74,"u9",42,80
74,"u9",47,23
74,"u9",52,9
74,"u10",7,4
74,"u10",12,1
74,"u10",17,5
74,"u10",22,9
74,"u10",27,2
74,"u10",32,4
74,"u10",37,52
74,"u10",42,9
74,"u10",47,28
74,"u10",52,22
75,"u1",7,13
75,"u1",12,10
75,"u1",17,27
75,"u1",22,113
75,"u1",27,35
75,"u1",32,73
75,"u1",37,9
75,"u1",42,30
75,"u1",47,18
75,"u1",52,27
75,"u2",7,6
75,"u2",12,21
75,"u2",17,9
75,"u2",22,25
75,"u2",27,113
75,"u2",32,111
75,"u2",37,84
75,"u2",42,55
75,"u2",47,29
75,"u2",52,9
75,"u3",7,3
75,"u3",12,3
75,"u3",17,66
75,"u3",22,29
75,"u3",27,31
75,"u3",32,27
75,"u3",37,52
75,"u3",42,41
75,"u3",47,15
75,"u3",52,8
75,"u4",7,9
75,"u4",12,19
75,"u4",17,24
75,"u4",22,40
75,"u4",27,18
75,"u4",32,37
75,"u4",37,32
75,"u4",42,18
75,"u4",47,30
75,"u4",52,37
75,"u5",7,3
75,"u5",12,20
75,"u5",17,48
75,"u5",22,65
75,"u5",27,63
75,"u5",32,90
75,"u5",37,31
75,"u5",42,126
75,"u5",47,18
75,"u5",52,44
75,"u6",7,0
75,"u6",12,1
75,"u6",17,10
75,"u6",22,29
75,"u6",27,119
75,"u6",32,14
75,"u6",37,8
75,"u6",42,15
75,"u6",47,68
75,"u6",52,204
75,"u7",7,4
75,"u7",12,16
75,"u7",17,20
75,"u7",22,13
75,"u7",27,29
75,"u7",32,33
75,"u7",37,22
75,"u7",42,21
75,"u7",47,3
75,"u7",52,2
75,"u8",7,1
75,"u8",12,19
75,"u8",17,83
75,"u8",22,38
75,"u8",27,101
75,"u8",32,156
75,"u8",37,179
75,"u8",42,53
75,"u8",47,40
75,"u8",52,17
75,"u9",7,1
75,"u9",12,6
75,"u9",17,60
75,"u9",22,122
75,"u9",27,69
75,"u9",32,24
75,"u9",37,25
75,"u9",42,11
75,"u9",47,14
75,"u9",52,9
75,"u10",7,1
75,"u10",12,13
75,"u10",17,31
75,"u10",22,96
75,"u10",27,51
75,"u10",32,155
75,"u10",37,35
75,"u10",42,47
75,"u10",47,30
75,"u10",52,11
76,"u1",7,5
76,"u1",12,1
76,"u1",17,17
76,"u1",22,32
76,"u1",27,36
76,"u1",32,388
76,"u1",37,129
76,"u1",42,134
76,"u1",47,20
76,"u1",52,0
76,"u2",7,2
76,"u2",12,21
76,"u2",17,18
76,"u2",22,55
76,"u2",27,136
76,"u2",32,66
76,"u2",37,15
76,"u2",42,12
76,"u2",47,2
76,"u2",52,4
76,"u3",7,4
76,"u3",12,6
76,"u3",17,5
76,"u3",22,4
76,"u3",27,154
76,"u3",32,6
76,"u3",37,112
76,"u3",42,51
76,"u3",47,35
76,"u3",52,15
76,"u4",7,0
76,"u4",12,11
76,"u4",17,18
76,"u4",22,12
76,"u4",27,22
76,"u4",32,33
76,"u4",37,55
76,"u4",42,33
76,"u4",47,34
76,"u4",52,4
76,"u5",7,7
76,"u5",12,10
76,"u5",17,7
76,"u5",22,1
76,"u5",27,11
76,"u5",32,29
76,"u5",37,27
76,"u5",42,50
76,"u5",47,35
76,"u5",52,39
76,"u6",7,9
76,"u6",12,6
76,"u6",17,39
76,"u6",22,51
76,"u6",27,30
76,"u6",32,15
76,"u6",37,59
76,"u6",42,33
76,"u6",47,50
76,"u6",52,9
76,"u7",7,3
76,"u7",12,4
76,"u7",17,24
76,"u7",22,35
76,"u7",27,42
76,"u7",32,177
76,"u7",37,207
76,"u7",42,12
76,"u7",47,31
76,"u7",52,16
76,"u8",7,0
76,"u8",12,12
76,"u8",17,9
76,"u8",22,15
76,"u8",27,140
76,"u8",32,130
76,"u8",37,70
76,"u8",42,14
76,"u8",47,136
76,"u8",52,51
76,"u9",7,2
76,"u9",12,5
76,"u9",17,10
76,"u9",22,7
76,"u9",27,43
76,"u9",32,26
76,"u9",37,22
76,"u9",42,12
76,"u9",47,3
76,"u9",52,24
76,"u10",7,1
76,"u10",12,3
76,"u10",17,4
76,"u10",22,1
76,"u10",27,34
76,"u10",32,26
76,"u10",37,126
76,"u10",42,305
76,"u10",47,83
76,"u10",52,8
77,"u1",7,8
77,"u1",12,6
77,"u1",17,2
77,"u1",22,23
77,"u1",27,0
77,"u1",32,5
77,"u1",37,94
77,"u1",42,41
77,"u1",47,8
77,"u1",52,159
77,"u2",7,5
77,"u2",12,1
77,"u2",17,4
77,"u2",22,15
77,"u2",27,12
77,"u2",32,34
77,"u2",37,23
77,"u2",42,23
77,"u2",47,33
77,"u2",52,31
77,"u3",7,2
77,"u3",12,1
77,"u3",17,21
77,"u3",22,19
77,"u3",27,19
77,"u3",32,75
77,"u3",37,129
77,"u3",42,42
77,"u3",47,89
77,"u3",52,196
77,"u4",7,1
77,"u4",12,10
77,"u4",17,13
77,"u4",22,62
77,"u4",27,43
77,"u4",32,42
77,"u4",37,89
77,"u4",42,19
77,"u4",47,52
77,"u4",52,85
77,"u5",7,6
77,"u5",12,4
77,"u5",17,24
77,"u5",22,22
77,"u5",27,33
77,"u5",32,25
77,"u5",37,45
77,"u5",42,25
77,"u5",47,30
77,"u5",52,23
77,"u6",7,5
77,"u6",12,26
77,"u6",17,0
77,"u6",22,29
77,"u6",27,31
77,"u6",32,184
77,"u6",37,33
77,"u6",42,47
77,"u6",47,32
77,"u6",52,46
77,"u7",7,3
77,"u7",12,3
77,"u7",17,2
77,"u7",22,7
77,"u7",27,6
77,"u7",32,2
77,"u7",37,19
77,"u7",42,13
77,"u7",47,13
77,"u7",52,55
77,"u8",7,2
77,"u8",12,9
77,"u8",17,12
77,"u8",22,12
77,"u8",27,8
77,"u8",32,9
77,"u8",37,11
77,"u8",42,39
77,"u8",47,93
77,"u8",52,53
77,"u9",7,2
77,"u9",12,0
77,"u9",17,0
77,"u9",22,17
77,"u9",27,24
77,"u9",32,44
77,"u9",37,94
77,"u9",42,30
77,"u9",47,76
77,"u9",52,64
77,"u10",7,1
77,"u10",12,10
77,"u10",17,10
77,"u10",22,20
77,"u10",27,40
77,"u10",32,22
77,"u10",37,97
77,"u10",42,23
77,"u10",47,11
77,"u10",52,5
78,"u1",7,3
78,"u1",12,1
78,"u1",17,8
78,"u1",22,50
78,"u1",27,58
78,"u1",32,24
78,"u1",37,19
78,"u1",42,30
78,"u1",47,26
78,"u1",52,19
78,"u2",7,6
78,"u2",12,9
78,"u2",17,25
78,"u2",22,50
78,"u2",27,17
78,"u2",32,9
78,"u2",37,82
78,"u2",42,33
78,"u2",47,76
78,"u2",52,12
78,"u3",7,2
78,"u3",12,1
78,"u3",17,5
78,"u3",22,1
78,"u3",27,26
78,"u3",32,18
78,"u3",37,33
78,"u3",42,38
78,"u3",47,15
78,"u3",52,66
78,"u4",7,0
78,"u4",12,4
78,"u4",17,11
78,"u4",22,136
78,"u4",27,47
78,"u4",32,96
78,"u4",37,66
78,"u4",42,34
78,"u4",47,1
78,"u4",52,28
78,"u5",7,3
78,"u5",12,7
78,"u5",17,26
78,"u5",22,13
78,"u5",27,81
78,"u5",32,107
78,"u5",37,40
78,"u5",42,35
78,"u5",47,44
78,"u5",52,7
78,"u6",7,1
78,"u6",12,4
78,"u6",17,9
78,"u6",22,18
78,"u6",27,38
78,"u6",32,15
78,"u6",37,14
78,"u6",42,19
78,"u6",47,22
78,"u6",52,78
78,"u7",7,2
78,"u7",12,10
78,"u7",17,31
78,"u7",22,4
78,"u7",27,3
78,"u7",32,16
78,"u7",37,69
78,"u7",42,7
78,"u7",47,33
78,"u7",52,53
78,"u8",7,0
78,"u8",12,1
78,"u8",17,4
78,"u8",22,22
78,"u8",27,58
78,"u8",32,40
78,"u8",37,295
78,"u8",42,83
78,"u8",47,22
78,"u8",52,26
78,"u9",7,0
78,"u9",12,4
78,"u9",17,2
78,"u9",22,63
78,"u9",27,143
78,"u9",32,22
78,"u9",37,23
78,"u9",42,5
78,"u9",47,5
78,"u9",52,19
78,"u10",7,9
78,"u10",12,16
78,"u10",17,5
78,"u10",22,21
78,"u10",27,115
78,"u10",32,40
78,"u10",37,18
78,"u10",42,11
78,"u10",47,15
78,"u10",52,23
79,"u1",7,3
79,"u1",12,3
79,"u1",17,3
79,"u1",22,22
79,"u1",27,63
79,"u1",32,104
79,"u1",37,5
79,"u1",42,28
79,"u1",47,22
79,"u1",52,24
79,"u2",7,7
79,"u2",12,0
79,"u2",17,20
79,"u2",22,28
79,"u2",27,14
79,"u2",32,284
79,"u2",37,99
79,"u2",42,260
79,"u2",47,108
79,"u2",52,19
79,"u3",7,3
79,"u3",12,19
79,"u3",17,25
79,"u3",22,87
79,"u3",27,23
79,"u3",32,118
79,"u3",37,16
79,"u3",42,42
79,"u3",47,43
79,"u3",52,15
79,"u4",7,2
79,"u4",12,29
79,"u4",17,70
79,"u4",22,120
79,"u4",27,87
79,"u4",32,10
79,"u4",37,13
79,"u4",42,83
79,"u4",47,4
79,"u4",52,15
79,"u5",7,1
79,"u5",12,1
79,"u5",17,1
79,"u5",22,2
79,"u5",27,14
79,"u5",32,5
79,"u5",37,82
79,"u5",42,35
79,"u5",47,41
79,"u5",52,126
79,"u6",7,3
79,"u6",12,4
79,"u6",17,10
79,"u6",22,35
79,"u6",27,8
79,"u6",32,50
79,"u6",37,16
79,"u6",42,21
79,"u6",47,13
79,"u6",52,21
79,"u7",7,5
79,"u7",12,1
79,"u7",17,40
79,"u7",22,17
79,"u7",27,2
79,"u7",32,18
79,"u7",37,24
79,"u7",42,10
79,"u7",47,23
79,"u7",52,16
79,"u8",7,5
79,"u8",12,4
79,"u8",17,117
79,"u8",22,158
79,"u8",27,86
79,"u8",32,24
79,"u8",37,9
79,"u8",42,3
79,"u8",47,3
79,"u8",52,0
79,"u9",7,3
79,"u9",12,0
79,"u9",17,4
79,"u9",22,6
79,"u9",27,14
79,"u9",32,81
79,"u9",37,67
79,"u9",42,24
79,"u9",47,17
79,"u9",52,17
79,"u10",7,1
79,"u10",12,8
79,"u10",17,49
79,"u10",22,128
79,"u10",27,16
79,"u10",32,105
79,"u10",37,116
79,"u10",42,80
79,"u10",47,32
79,"u10",52,26
80,"u1",7,0
80,"u1",12,1
80,"u1",17,11
80,"u1",22,11
80,"u1",27,60
80,"u1",32,52
80,"u1",37,351
80,"u1",42,224
80,"u1",47,18
80,"u1",52,14
80,"u2",7,3
80,"u2",12,10
80,"u2",17,12
80,"u2",22,11
80,"u2",27,23
80,"u2",32,82
80,"u2",37,18
80,"u2",42,69
80,"u2",47,81
80,"u2",52,232
80,"u3",7,4
80,"u3",12,1
80,"u3",17,5
80,"u3",22,31
80,"u3",27,195
80,"u3",32,134
80,"u3",37,143
80,"u3",42,211
80,"u3",47,22
80,"u3",52,15
80,"u4",7,4
80,"u4",12,4
80,"u4",17,6
80,"u4",22,58
80,"u4",27,97
80,"u4",32,59
80,"u4",37,184
80,"u4",42,5
80,"u4",47,207
80,"u4",52,30
80,"u5",7,4
80,"u5",12,10
80,"u5",17,40
80,"u5",22,64
80,"u5",27,12
80,"u5",32,12
80,"u5",37,23
80,"u5",42,9
80,"u5",47,27
80,"u5",52,16
80,"u6",7,0
80,"u6",12,8
80,"u6",17,3
80,"u6",22,28
80,"u6",27,91
80,"u6",32,38
80,"u6",37,34
80,"u6",42,12
80,"u6",47,20
80,"u6",52,32
80,"u7",7,4
80,"u7",12,1
80,"u7",17,21
80,"u7",22,144
80,"u7",27,18
80,"u7",32,38
80,"u7",37,57
80,"u7",42,28
80,"u7",47,37
80,"u7",52,31
80,"u8",7,2
80,"u8",12,1
80,"u8",17,13
80,"u8",22,14
80,"u8",27,29
80,"u8",32,47
80,"u8",37,58
80,"u8",42,18
80,"u8",47,15
80,"u8",52,8
80,"u9",7,5
80,"u9",12,0
80,"u9",17,12
80,"u9",22,92
80,"u9",27,28
80,"u9",32,44
80,"u9",37,30
80,"u9",42,19
80,"u9",47,6
80,"u9",52,10
80,"u10",7,2
80,"u10",12,2
80,"u10",17,1
80,"u10",22,31
80,"u10",27,19
80,"u10",32,15
80,"u10",37,69
80,"u10",42,53
80,"u10",47,107
80,"u10",52,62
81,"u1",7,7
81,"u1",12,9
81,"u1",17,5
81,"u1",22,22
81,"u1",27,16
81,"u1",32,10
81,"u1",37,124
81,"u1",42,94
81,"u1",47,35
81,"u1",52,99
81,"u2",7,0
81,"u2",12,0
81,"u2",17,14
81,"u2",22,9
81,"u2",27,56
81,"u2",32,98
81,"u2",37,55
81,"u2",42,55
81,"u2",47,51
81,"u2",52,228
81,"u3",7,0
81,"u3",12,31
81,"u3",17,10
81,"u3",22,55
81,"u3",27,75
81,"u3",32,40
81,"u3",37,6
81,"u3",42,41
81,"u3",47,3
81,"u3",52,2
81,"u4",7,0
81,"u4",12,6
81,"u4",17,27
81,"u4",22,19
81,"u4",27,99
81,"u4",32,47
81,"u4",37,52
81,"u4",42,69
81,"u4",47,11
81,"u4",52,11
81,"u5",7,3
81,"u5",12,9
81,"u5",17,6
81,"u5",22,10
81,"u5",27,26
81,"u5",32,75
81,"u5",37,6
81,"u5",42,4
81,"u5",47,32
81,"u5",52,16
81,"u6",7,2
81,"u6",12,3
81,"u6",17,14
81,"u6",22,24
81,"u6",27,64
81,"u6",32,238
81,"u6",37,66
81,"u6",42,247
81,"u6",47,107
81,"u6",52,98
81,"u7",7,20
81,"u7",12,1
81,"u7",17,32
81,"u7",22,179
81,"u7",27,147
81,"u7",32,44
81,"u7",37,27
81,"u7",42,22
81,"u7",47,17
81,"u7",52,5
81,"u8",7,2
81,"u8",12,25
81,"u8",17,0
81,"u8",22,12
81,"u8",27,18
81,"u8",32,26
81,"u8",37,81
81,"u8",42,28
81,"u8",47,21
81,"u8",52,4
81,"u9",7,10
81,"u9",12,0
81,"u9",17,12
81,"u9",22,11
81,"u9",27,29
81,"u9",32,11
81,"u9",37,40
81,"u9",42,10
81,"u9",47,101
81,"u9",52,35
81,"u10",7,0
81,"u10",12,3
81,"u10",17,0
81,"u10",22,6
81,"u10",27,5
81,"u10",32,45
81,"u10",37,33
81,"u10",42,43
81,"u10",47,122
81,"u10",52,21
82,"u1",7,2
82,"u1",12,2
82,"u1",17,2
82,"u1",22,1
82,"u1",27,4
82,"u1",32,5
82,"u1",37,3
82,"u1",42,48
82,"u1",47,35
82,"u1",52,48
82,"u2",7,9
82,"u2",12,5
82,"u2",17,7
82,"u2",22,3
82,"u2",27,0
82,"u2",32,12
82,"u2",37,6
82,"u2",42,20
82,"u2",47,14
82,"u2",52,15
82,"u3",7,4
82,"u3",12,8
82,"u3",17,42
82,"u3",22,15
82,"u3",27,20
82,"u3",32,15
82,"u3",37,5
82,"u3",42,28
82,"u3",47,27
82,"u3",52,10
82,"u4",7,0
82,"u4",12,1
82,"u4",17,17
82,"u4",22,23
82,"u4",27,76
82,"u4",32,152
82,"u4",37,54
82,"u4",42,188
82,"u4",47,132
82,"u4",52,56
82,"u5",7,5
82,"u5",12,1
82,"u5",17,1
82,"u5",22,3
82,"u5",27,11
82,"u5",32,11
82,"u5",37,14
82,"u5",42,26
82,"u5",47,36
82,"u5",52,14
82,"u6",7,0
82,"u6",12,9
82,"u6",17,1
82,"u6",22,17
82,"u6",27,7
82,"u6",32,3
82,"u6",37,4
82,"u6",42,16
82,"u6",47,3
82,"u6",52,4
82,"u7",7,1
82,"u7",12,6
82,"u7",17,21
82,"u7",22,90
82,"u7",27,107
82,"u7",32,123
82,"u7",37,147
82,"u7",42,17
82,"u7",47,12
82,"u7",52,195
82,"u8",7,4
82,"u8",12,1
82,"u8",17,9
82,"u8",22,39
82,"u8",27,134
82,"u8",32,110
82,"u8",37,134
82,"u8",42,32
82,"u8",47,2
82,"u8",52,17
82,"u9",7,8
82,"u9",12,2
82,"u9",17,7
82,"u9",22,1
82,"u9",27,5
82,"u9",32,14
82,"u9",37,20
82,"u9",42,46
82,"u9",47,77
82,"u9",52,121
82,"u10",7,5
82,"u10",12,9
82,"u10",17,12
82,"u10",22,67
82,"u10",27,97
82,"u10",32,22
82,"u10",37,60
82,"u10",42,31
82,"u10",47,4
82,"u10",52,7
83,"u1",7,2
83,"u1",12,3
83,"u1",17,8
83,"u1",22,51
83,"u1",27,125
83,"u1",32,28
83,"u1",37,34
83,"u1",42,139
83,"u1",47,0
83,"u1",52,122
83,"u2",7,1
83,"u2",12,0
83,"u2",17,11
83,"u2",22,18
83,"u2",27,81
83,"u2",32,51
83,"u2",37,310
83,"u2",42,66
83,"u2",47,70
83,"u2",52,14
83,"u3",7,5
83,"u3",12,13
83,"u3",17,26
83,"u3",22,18
83,"u3",27,70
83,"u3",32,84
83,"u3",37,60
83,"u3",42,89
83,"u3",47,349
83,"u3",52,81
83,"u4",7,1
83,"u4",12,4
83,"u4",17,9
83,"u4",22,19
83,"u4",27,125
83,"u4",32,86
83,"u4",37,57
83,"u4",42,32
83,"u4",47,34
83,"u4",52,10
83,"u5",7,3
83,"u5",12,11
83,"u5",17,29
83,"u5",22,46
83,"u5",27,10
83,"u5",32,45
83,"u5",37,19
83,"u5",42,49
83,"u5",47,70
83,"u5",52,65
83,"u6",7,1
83,"u6",12,6
83,"u6",17,7
83,"u6",22,32
83,"u6",27,21
83,"u6",32,33
83,"u6",37,42
83,"u6",42,136
83,"u6",47,82
83,"u6",52,56
83,"u7",7,0
83,"u7",12,21
83,"u7",17,62
83,"u7",22,24
83,"u7",27,23
83,"u7",32,52
83,"u7",37,68
83,"u7",42,63
83,"u7",47,10
83,"u7",52,32
83,"u8",7,4
83,"u8",12,0
83,"u8",17,11
83,"u8",22,5
83,"u8",27,11
83,"u8",32,79
83,"u8",37,50
83,"u8",42,95
83,"u8",47,134
83,"u8",52,42
83,"u9",7,1
83,"u9",12,6
83,"u9",17,5
83,"u9",22,22
83,"u9",27,38
83,"u9",32,14
83,"u9",37,60
83,"u9",42,41
83,"u9",47,193
83,"u9",52,21
83,"u10",7,2
83,"u10",12,7
83,"u10",17,25
83,"u10",22,76
83,"u10",27,44
83,"u10",32,5
83,"u10",37,7
83,"u10",42,4
83,"u10",47,8
83,"u10",52,20
84,"u1",7,6
84,"u1",12,1
84,"u1",17,24
84,"u1",22,46
84,"u1",27,25
84,"u1",32,56
84,"u1",37,86
84,"u1",42,15
84,"u1",47,48
84,"u1",52,3
84,"u2",7,3
84,"u2",12,9
84,"u2",17,12
84,"u2",22,5
84,"u2",27,56
84,"u2",32,26
84,"u2",37,26
84,"u2",42,11
84,"u2",47,96
84,"u2",52,32
84,"u3",7,1
84,"u3",12,0
84,"u3",17,1
84,"u3",22,5
84,"u3",27,8
84,"u3",32,1
84,"u3",37,15
84,"u3",42,15
84,"u3",47,49
84,"u3",52,22
84,"u4",7,1
84,"u4",12,8
84,"u4",17,26
84,"u4",22,17
84,"u4",27,11
84,"u4",32,86
84,"u4",37,9
84,"u4",42,45
84,"u4",47,34
84,"u4",52,8
84,"u5",7,4
84,"u5",12,14
84,"u5",17,24
84,"u5",22,35
84,"u5",27,57
84,"u5",32,72
84,"u5",37,13
84,"u5",42,35
84,"u5",47,27
84,"u5",52,13
84,"u6",7,1
84,"u6",12,3
84,"u6",17,22
84,"u6",22,33
84,"u6",27,9
84,"u6",32,8
84,"u6",37,78
84,"u6",42,34
84,"u6",47,6
84,"u6",52,8
84,"u7",7,2
84,"u7",12,17
84,"u7",17,5
84,"u7",22,15
84,"u7",27,7
84,"u7",32,118
84,"u7",37,90
84,"u7",42,9
84,"u7",47,16
84,"u7",52,6
84,"u8",7,2
84,"u8",12,10
84,"u8",17,10
84,"u8",22,32
84,"u8",27,38
84,"u8",32,73
84,"u8",37,18
84,"u8",42,4
84,"u8",47,12
84,"u8",52,17
84,"u9",7,2
84,"u9",12,5
